Merge ID	Molloy1999	Molloy2000	Gevaert2002	Yan2002	Corbin2003	Fountoulakis2003	Taoka2004	Butland2005	Lopez_Campistrous2005	Spelbrink2005	Stenberg2005	Arifuzzaman2006	Baars2006	Huang2006	Ji2006	Lasserre2006	Marani2006	Cirulli2007	Wagner2007	Zhang2007	Jarchow2008	Qian2008	Wagner2008	Xia2008	Iwasaki2009	Masuda2009	Vertommen2009	Hemm2010	Iwasaki2010	Muller2010	Pan2010	Price2010	Thein2010	Wickstrom2010	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13_conBL21 Duplicates	Entry name (Uniprot)	BL21(DE3) Entry name (Uniprot)	P0A786	P0AE06	P76316	P36683	Q9S4X5	P24182	P00350	P31119	P60560	P0AG44	P0A9P0	P17583	P00363	P0A6F5	P0A6H8	P0AC47	P0ADE4	P06129	P0ADT8	P45763	P02925	P0A910	P00363	P00634	C1P619	P0ACV0	Q46798	A5A615	P00350	P00448	P0AFG8	P25714	P0A910	P00350	Accession
P69054	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	8	B	DHSC_ECOLI	C6EJL6_ECOBD					P69054										P69054					P69054			P69054		P69054	P69054			P69054						P69054
P69228	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	A	BAER_ECOLI	C6EAM6_ECOBD							P69228					P69228																	P69228						P69228
P69380	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	B	FIEF_ECOLI	C6EEY3_ECOBD			P69380																						P69380	P69380			P69380						P69380
P69423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	4	B	TATC_ECOLI	C6EF58_ECOBD																				P69423					P69423				P69423						P69423
P69425	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	9	B	TATB_ECOLI	C6EF59_ECOBD							P69425		P69425			P69425								P69425					P69425	P69425			P69425				P69425		P69425
P69441	0	0	1	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	14	A	KAD_ECOLI	C6EKZ0_ECOBD			P69441		P69441	P69441	P69441	P69441	P69441			P69441	P69441							P69441					P69441	P69441			P69441	P69441					P69441
P69451	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	4	F1	LCFA_ECOLI	C6EC26_ECOBD			P69451																							P69451			P69451						P69451
P69490	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	B	CCME_ECOLI	C6EA03_ECOBD							P69490																		P69490	P69490			P69490						P69490
P69503	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	10	A	APT_ECOLI	C6EKZ5_ECOBD					P69503		P69503	P69503	P69503			P69503	P69503			P69503										P69503			P69503						P69503
P69506	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	A	RCMNS_ECOLI	C6ECD5_ECOBD												P69506								P69506									P69506						
P69739	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	6	B	MBHS_ECOLI	C6EI10_ECOBD			P69739				P69739								P69739										P69739	P69739			P69739						
P69783	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	13	F1	PTGA_ECOLI	C6EL60_ECOBD			P69783		P69783		P69783		P69783			P69783				P69783								P69783	P69783	P69783			P69783	P69783			P69783		P69783
P69786	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	13	B	PTGCB_ECOLI	C6EGZ1_ECOBD			P69786		P69786		P69786			P69786					P69786					P69786			P69786		P69786	P69786			P69786			P69786	P69786		P69786
P69791	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F1	PTQA_ECOLI	C6ECM2_ECOBD												P69791																							
P69801	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	8	B	PTNC_ECOLI	C6EC12_ECOBD					P69801		P69801									P69801		P69801							P69801				P69801				P69801		P69801
P69805	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	14	B	PTND_ECOLI	C6EC11_ECOBD					P69805		P69805						P69805		P69805	P69805			P69805	P69805			P69805		P69805	P69805			P69805		P69805		P69805		P69805
P69829	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	7	F1	PTSN_ECOLI	C6EH23_ECOBD							P69829	P69829																	P69829	P69829			P69829	P69829					P69829
P69853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3	F1	DMSD_ECOLI	C6EDQ7_ECOBD																									P69853				P69853						P69853
P69874	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	10	F1	POTA_ECOLI	C6EGW5_ECOBD							P69874		P69874						P69874					P69874					P69874	P69874			P69874			P69874	P69874		P69874
P69902	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	FCTA_ECOLI	C6EL94_ECOBD			P69902																																
P69908	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	9	A	DCEA_ECOLI	C6EEG6_ECOBD			P69908				P69908	P69908				P69908		P69908		P69908									P69908	P69908			P69908						
P69910	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	9	A	DCEB_ECOLI	C6EEM4_ECOBD			P69910		P69910		P69910	P69910				P69910				P69910									P69910	P69910			P69910						
P69922	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	7	A	FUCI_ECOLI	C6EJ64_ECOBD			P69922				P69922					P69922				P69922									P69922	P69922			P69922						
P69924	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	10	B	RIR2_ECOLI	C6E9W6_ECOBD			P69924		P69924		P69924	P69924				P69924				P69924									P69924	P69924			P69924						P69924
P69931	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	F1	HDA_ECOLI	C6EKL5_ECOBD								P69931												P69931									P69931						P69931
P71237	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	A	WCAC_ECOLI	C6EAQ0_ECOBD								P71237																											
P71239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	WCAE_ECOLI	C6EAQ2_ECOBD																																			
P71241	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	WCAJ_ECOLI	C6EAR0_ECOBD								P71241																											
P71242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	4	A	WCAK_ECOLI	C6EAR2_ECOBD																									P71242	P71242			P71242						P71242
P71243	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	A	WCAL_ECOLI	C6EAR3_ECOBD								P71243																	P71243				P71243						
P71244	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	WCAM_ECOLI	C6EAR4_ECOBD												P71244																							
P75672	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	4	A	YAFS_ECOLI	C6EA77_ECOBD												P75672													P75672				P75672						P75672
P75713	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	YLBA_ECOLI	C6EKV1_ECOBD													P75713																P75713						
P75726	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	CILA_ECOLI	C6EK79_ECOBD												P75726																	P75726						
P75728	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	B	UBIF_ECOLI	C6EK33_ECOBD							P75728	P75728																	P75728	P75728			P75728						P75728
P75733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	H	YBFM_ECOLI	C6EJQ3_ECOBD																																			
P75734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	I	YBFN_ECOLI	C6EJQ2_ECOBD																									P75734					P75734					
P75736	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	7	A	YBFF_ECOLI	C6EJP8_ECOBD			P75736		P75736				P75736			P75736														P75736			P75736						P75736
P75742	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	B	DTPD_ECOLI	C6EJM9_ECOBD								P75742																											
P75745	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	6	A	YBGK_ECOLI	C6EJM6_ECOBD					P75745							P75745			P75745										P75745				P75745						P75745
P75779	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	6	A	YBIX_ECOLI	C6EIX8_ECOBD			P75779				P75779					P75779													P75779				P75779						P75779
P75780	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	1	8	H	FIU_ECOLI	C6EIX7_ECOBD		P75780							P75780												P75780				P75780	P75780	P75780						P75780		P75780
P75785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	4	B	YBIP_ECOLI	C6EIW7_ECOBD																									P75785	P75785			P75785						P75785
P75792	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	A	SUPH_ECOLI	C6EIW0_ECOBD							P75792	P75792				P75792																	P75792						P75792
P75793	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	A	PFLF_ECOLI	C6EIV9_ECOBD			P75793									P75793																	P75793						
P75794	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	PFLE_ECOLI	C6EIV8_ECOBD								P75794																					P75794						
P75796	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	6	F1	GSIA_ECOLI	C6EIV3_ECOBD												P75796			P75796					P75796						P75796			P75796						P75796
P75797	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	7	G	GSIB_ECOLI	C6EIV2_ECOBD			P75797		P75797				P75797			P75797												P75797					P75797						P75797
P75799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	GSID_ECOLI	C6EIV0_ECOBD																																			
P75801	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	4	B	YLIF_ECOLI	C6EIU9_ECOBD												P75801													P75801	P75801									P75801
P75804	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	G	YLII_ECOLI	C6EIU6_ECOBD												P75804					P75804												P75804						
P75806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YBJG_ECOLI	C6EIU2_ECOBD																																			
P75809	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	A	YBJI_ECOLI	C6EIT9_ECOBD								P75809					P75809						P75809										P75809						P75809
P75811	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	A	YBJK_ECOLI	C6EIT7_ECOBD												P75811																							
P75817	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	A	RUMB_ECOLI	C6EIC2_ECOBD												P75817																							P75817
P75820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	6	I	AMID_ECOLI	C6EIB4_ECOBD															P75820										P75820	P75820	P75820		P75820						P75820
P75822	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	B	YBJT_ECOLI	C6EIB2_ECOBD												P75822			P75822					P75822					P75822	P75822			P75822						P75822
P75823	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	A	LTAE_ECOLI	C6EIB1_ECOBD					P75823		P75823																		P75823	P75823			P75823						P75823
P75824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	A	HCR_ECOLI	C6EIA9_ECOBD																									P75824				P75824						
P75825	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	HCP_ECOLI	C6EIA8_ECOBD								P75825																					P75825						
P75828	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	8	B	YBJD_ECOLI	C6EIA5_ECOBD			P75828				P75828	P75828				P75828													P75828	P75828			P75828						P75828
P75829	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	7	F1	YBJX_ECOLI	C6EIA4_ECOBD								P75829												P75829					P75829	P75829			P75829				P75829		P75829
P75830	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	10	F2	MACA_ECOLI	C6EIA3_ECOBD			P75830				P75830	P75830	P75830						P75830										P75830	P75830			P75830				P75830		P75830
P75838	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	9	A	YCAO_ECOLI	C6EI77_ECOBD					P75838		P75838	P75838				P75838													P75838	P75838			P75838				P75838		P75838
P75839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	B	YCAP_ECOLI	C6EI76_ECOBD																									P75839	P75839									
P75849	0	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	10	A	YCBL_ECOLI	C6EI55_ECOBD			P75849		P75849		P75849	P75849	P75849						P75849											P75849			P75849	P75849					P75849
P75853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	G	SSUA_ECOLI	C6EI46_ECOBD																													P75853						P75853
P75862	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	A	YCBW_ECOLI	C6EI36_ECOBD								P75862				P75862																							
P75863	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	5	A	YCBX_ECOLI	C6EI35_ECOBD							P75863	P75863																		P75863			P75863						P75863
P75864	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	11	A	RLML_ECOLI	C6EI34_ECOBD			P75864		P75864		P75864	P75864	P75864			P75864													P75864	P75864			P75864				P75864		P75864
P75867	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	5	A	LONH_ECOLI	C6EI27_ECOBD							P75867																		P75867	P75867			P75867						P75867
P75869	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	A	SXY_ECOLI	C6EI22_ECOBD								P75869				P75869																							
P75870	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	B	YCCS_ECOLI	C6EI21_ECOBD												P75870			P75870					P75870					P75870	P75870			P75870						P75870
P75874	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	9	A	YCCU_ECOLI	C6EI16_ECOBD			P75874		P75874		P75874	P75874	P75874																	P75874			P75874	P75874					P75874
P75876	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	5	A	RLMI_ECOLI	C6EI14_ECOBD							P75876																			P75876			P75876				P75876		P75876
P75893	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	A	RUTF_ECOLI	C6EHK0_ECOBD												P75893																							P75893
P75894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	A	RUTE_ECOLI	C6EHJ9_ECOBD																									P75894										
P75897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	RUTB_ECOLI	C6EHJ6_ECOBD																																			
P75898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	RUTA_ECOLI	C6EHJ5_ECOBD																																			
P75914	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	7	A	YCDX_ECOLI	C6EHH8_ECOBD			P75914		P75914		P75914					P75914														P75914			P75914						P75914
P75915	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	A	YCDY_ECOLI	C6EHH7_ECOBD					P75915		P75915																		P75915	P75915			P75915						P75915
P75916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YCDZ_ECOLI	C6EHH6_ECOBD																																			
P75919	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	6	A	YMDC_ECOLI	C6EHG6_ECOBD												P75919			P75919										P75919	P75919			P75919						P75919
P75920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	OPGC_ECOLI	C6EHG5_ECOBD																																			
P75938	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	G	FLGF_ECOLI	C6EHD6_ECOBD									P75938																										
P75942	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	A	FLGJ_ECOLI	C6EHD2_ECOBD												P75942																							
P75946	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	5	I	YCFL_ECOLI	C6EGY8_ECOBD								P75946							P75946										P75946	P75946									P75946
P75948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	B	THIK_ECOLI	C6EGY6_ECOBD																									P75948										
P75949	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	8	A	NAGZ_ECOLI	C6EGY5_ECOBD			P75949		P75949		P75949		P75949			P75949														P75949			P75949						P75949
P75952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3	A	YCFQ_ECOLI	C6EGY1_ECOBD																									P75952				P75952						P75952
P75954	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	G	YCFS_ECOLI	C6EGX9_ECOBD								P75954																											P75954
P75957	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	10	F1	LOLD_ECOLI	C6EGX5_ECOBD					P75957		P75957					P75957								P75957					P75957	P75957			P75957			P75957	P75957		P75957
P75960	0	0	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	9	A	NPD_ECOLI	C6EGX1_ECOBD			P75960		P75960		P75960	P75960				P75960			P75960										P75960	P75960			P75960						
P75966	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	A	RLUE_ECOLI	C6EGV6_ECOBD								P75966																					P75966						
P76001	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	G	YCGJ_ECOLI	C6EGT9_ECOBD												P76001																	P76001	P76001					
P76004	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	A	YCGM_ECOLI	C6EGT6_ECOBD			P76004		P76004		P76004																						P76004						
P76008	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	A	LDCA_ECOLI	C6EGS5_ECOBD								P76008																					P76008						P76008
P76010	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	F1	YCGR_ECOLI	C6EGS3_ECOBD								P76010																	P76010										
P76027	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	14	F1	OPPD_ECOLI	C6EFZ0_ECOBD			P76027				P76027	P76027	P76027			P76027	P76027						P76027	P76027			P76027		P76027	P76027			P76027					P76027	P76027
P76034	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	6	A	YCIT_ECOLI	C6EFV0_ECOBD							P76034		P76034			P76034														P76034			P76034						P76034
P76046	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	4	A	YCJX_ECOLI	C6EFR1_ECOBD			P76046																						P76046				P76046						P76046
P76053	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	A	YDAL_ECOLI	C6EFP3_ECOBD												P76053																	P76053						P76053
P76055	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	7	A	TTCA_ECOLI	C6EFN8_ECOBD			P76055									P76055						P76055							P76055	P76055			P76055						P76055
P76121	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	A	YDDH_ECOLI	C6EEQ2_ECOBD												P76121																							
P76127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	BDM_ECOLI	C6EEN6_ECOBD																																			
P76134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	A	YDEM_ECOLI	C6EEM0_ECOBD																																			
P76135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YDEO_ECOLI	C6EEL8_ECOBD																																			
P76149	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	7	A	YNEI_ECOLI	C6EDW4_ECOBD					P76149			P76149				P76149			P76149											P76149			P76149						P76149
P76169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	YNFA_ECOLI	C6EDR6_ECOBD																																			
P76176	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	G	YDGD_ECOLI	C6EDQ0_ECOBD								P76176																					P76176						P76176
