16130280	yfdC	b2347	310	944801	1788689	0,417382667	65	10,66									0,38	
16130281	intC	b2349	385	946821	1788690	0,377951475	146	36,05							1,02	0,63	0,26	0,635535886
16130282	b2350	b2350	120	948821	1788691	0,36294272	24	2,74									0,62	
16130283	b2351	b2351	306	949098	1788692	0,296725548	100	23,68									1,87	
16130284	b2352	b2352	443	946822	1788693	0,225477099	107	25,87										
16130285	b2353					0,379085687											0,20	
16130286	b2354	b2354	146	948822	1788696	0,43106271	26	6,2										
16130287	yfdL	b2355	172	949099	1788697	0,318889691	39	11,36										
16130288	yfdM					0,442663846												
16130289	yfdN	b2357	164	946419	1788699	0,348881241	71	16,33										
16130290	yfdO	b2358	122	947403	1788700	0,470491917	46	14,6										
16130291	b2359					0,437539016												
16130292	b2360	b2360	274	946827	1788702	0,543308702	84	26,32										
16130293	b2361					0,401271399												
16130294	b2362	b2362	120	946426	1788704	0,428132773	32	8,3										
16130295	b2363	b2363	101	946836	1788705	0,424843523	38	9,97										
16130296	dsdC	b2364	311	948828	1788706	0,326555514	76	19,43							0,46			
16130297	dsdX	b2365	445	949103	1788707	0,348283724	51	12,47										
16130298	dsdA	b2366	442	946837	1788708	0,427102239	99	27,13							0,66			
16130299	emrY	b2367	512	946835	1788710	0,245749679	65	12,05							0,17	0,15		0,159415587
16130300	emrK	b2368	387	946840	1788711	0,326566312	109	36,65							0,17	0,16		0,163447813
16130301	evgA	b2369	204	946841	1788712	0,367713058	65	17,94					703,15	0,022	5,82	0,67	1,30	2,595017442
16130302	evgS	b2370	1197	946844	1788713	0,309802115	260	71,96							0,44			
16130303	yfdE					0,281651537												
16130304	b2372	b2372	314	949110	1788715	0,356495016	54	15,32										
16130305	b2373	b2373	564	946845	1788716	0,39278033	112	32,25										
16130306	b2374	b2374	416	946842	1788717	0,448768397	102	22,59							0,14			
16130307	b2375	b2375	211	949108	1788719	0,469700469	66	17,22									0,19	
16130308	b2376	b2376	91	949107	2367134	0,256862183	22	7,08										
16130309	b2377	b2377	80	948842	1788720	0,338008164	2	0,84									0,98	
16130310	ddg					0,415024998									0,38			
16130311	b2379	b2379	412	946850	1788722	0,488911288	130	34,74									1,25	
16130312	b2380	b2380	565	946723	1788723	0,405307993	156	39,47									0,53	
16130313	b2381	b2381	244	947395	1788724	0,455539435	64	19,31	0,68	7	1	191,71						
16130314	b2382	b2382	285	946856	1788725	0,377136596	75	21,25										
16130315	b2383	b2383	831	946852	1788726	0,455719696	198	50,79										
16130316	b2384	b2384	345	946848	1788727	0,387937378	95	28,91										
16130317	b2385	b2385	361	946853	1788728	0,396130737	86	24,76										
16130318	b2386	b2386	415	949111	1788729	0,504258891	61	17,63										
16130319	b2387	b2387	108	949087	1788730	0,634103313	23	6,71										
16130320	glk	b2388	321	946858	1788732	0,417734608	81	21,46							1,75	2,08	1,89	1,906424246
16130321	b2389	b2389	418	946854	1788733	0,306164856	40	8,07									0,23	
16130322	b2390	b2390	108	946855	1788734	0,497934703	56	7,73										
16130323	b2391					0,348078611												
16130324	b2392	b2392	412	946899	1788736	0,386220486	56	11,65									0,33	
16130325	nupC	b2393	400	946895	1788737	0,602808625	66	16,66							4,94	2,55	1,57	3,02077772
16130326	yi81_3					0,275682828												
16130327	yfeA					0,333064532										0,64	0,34	0,487000409
16130328	yfeC					0,329854493										1,20	0,54	0,868353052
16130329	yfeD	b2399	130	946865	1788742	0,371877362	54	10,13								0,47	0,37	0,417922804
16130330	gltX	b2400	471	946906	1788743	0,649436384	149	40,74	1	24,2	19	2538,90	2524,95	0,079	4,01	2,87	1,78	2,887528438
16130331	xapR	b2405	294	946862	2367136	0,300593305	87	28,07							0,70			
16130332	xapB	b2406	418	946868	1788745	0,413411613	61	12,77							0,19	0,29		0,240747233
16130333	xapA	b2407	277	946878	1788746	0,43154849	60	14,97										
16130334	yfeN	b2408	254	946872	1788747	0,499449913	57	11,66								0,59	0,45	0,517634727
16130335	yfeR	b2409	308	946873	1788748	0,352471607	80	23,8										
16130336	yfeH	b2410	332	946874	1788749	0,43407071	51	10,04								1,31	0,80	1,057330505
16130337	lig	b2411	671	946885	1788750	0,490139497	214	56,41	0,72	13,3	4	277,94	2205,34	0,069	2,86		1,15	2,002508414
16130338	zipA	b2412	328	946869	1788752	0,493336843	56	11,09								1,44	1,21	1,323096155
16130339	cysZ	b2413	253	946875	1788753	0,399234694	46	9,32							1,09	0,73	0,57	0,798302666
16130340	cysK	b2414	323	946877	1788754	0,505586915	95	27,22	1	67,8	122	24399,67	6008,75	0,188	34,23	39,17	32,67	35,35690701
16130341	ptsH	b2415	85	946886	1788755	0,694924559	21	6,68	0,27	55,3	3				24,46	19,62	16,59	20,22306157
16130342	ptsI	b2416	575	946879	1788756	0,578397326	182	49,84	1	55,7	39	4259,89	12496,93	0,391	26,75	17,20	25,09	23,01299506
16130343	crr	b2417	169	946880	1788757	0,682341886	47	13,27	1	41,4	23	9435,59	20487,29	0,641	13,96	13,63	10,01	12,53681992
16130344	pdxK	b2418	283	946881	1788758	0,364304722	64	17,78					2684,76	0,084	2,37	1,00	0,84	1,401729002
16130345	yfeK	b2419	124	946876	1788759	0,340746794	40	12,04								0,29	0,38	0,337665687
16130346	b2420	b2420	244	946887	1788760	0,439109177	75	19,75							0,88	0,28	0,12	0,424135427
16130347	cysM	b2421	303	946888	2367138	0,419301565	82	23,74	1	25,1	12	2751,77			5,02	4,90	2,15	4,024595843
16130348	cysA	b2422	365	946889	1788761	0,506361265	111	33,2							5,37	2,14	2,58	3,362445898
16130349	cysU	b2424	277	946882	1788764	0,431940975	45	9,25							4,25	2,66	1,70	2,868514369
16130350	cysP	b2425	338	946883	1788765	0,57694693	109	40,94	1	23,7	10	1329,73			10,67	5,09	4,07	6,610643472
16130351	ucpA					0,433704986							958,84	0,03	1,40	0,97	1,07	1,146017642
16130352	yfeT	b2427	285	946568	1788767	0,361970234	91	25,94								0,92	0,32	0,618929747
16130353	yfeU	b2428	298	946893	1788768	0,43982496	79	21,07								0,94	1,01	0,978458882
16130354	b2429	b2429	474	946894	1788769	0,427874068	56	15,03									0,32	
16130355	b2430					0,429805795												
16130356	b2431					0,549374378											0,90	
16130357	b2432	b2432	191	946919	1788772	0,454601249	54	13,83									0,99	
16130358	b2433					0,342502093											0,67	
16130359	b2434					0,364466898											1,37	
16130360	amiA	b2435	289	946916	1788776	0,405693645	112	27,52							1,87	0,68	1,33	1,291594233
16130361	hemF	b2436	299	946908	1788777	0,445045142	81	21,85										
16130362	yfeG	b2437	350	946911	1788778	0,372291881	80	19,71										
16130363	b2438					0,362698472											0,68	
16130364	b2439	b2439	219	946914	1788780	0,479866909	31	8,79									0,58	
16130365	eutC	b2440	295	946925	1788781	0,538120146	88	20,42							1,31		0,92	1,114549443
16130366	eutB					0,500912527									3,03	0,99	1,21	1,741160042
16130367	b2442	b2442	431	946923	1788783	0,251636999	177	52,72									0,41	
16130368	b2443	b2443	213	946922	1788784	0,306669751	102	19,89									0,32	
16130369	b2444	b2444	81	946921	1788785	0,447307043	33	7,06										
16130370	b2445	b2445	127	946930	1788786	0,361154464	43	12,54										
16130371	b2446	b2446	138	946929	1788787	0,32146101	52	14,06										
16130372	b2447	b2447	197	946928	1788788	0,460710498	65	18,82							0,64	0,71	0,24	0,52780146
16130373	b2448	b2448	130	946927	1788790	0,327058762	43	10,26										
16130374	b2449	b2449	130	946931	1788791	0,436204054	37	5,39									1,05	
16130375	b2450	b2450	279	946932	1788792	0,433841335	114	26,55									2,49	
16130376	b2451	b2451	467	946937	1788793	0,410375079	82	23,16										
16130377	eutH	b2452	408	944979	1788794	0,530724039	51	11,4										
16130378	eutG					0,406026656												
16130379	eutJ	b2454	278	947588	1788796	0,444498094	55	15,12							0,52	0,50		0,514496442
16130380	eutE	b2455	467	946943	1788797	0,49807484	122	29,43										
16130381	cchB	b2456	95	946945	1788798	0,399249855	14	1,49							0,72			
16130382	cchA					0,611526098									1,05	1,42	0,41	0,959785033
16130383	eutI	b2458	338	946940	1788800	0,382825786	88	24,73										
16130384	b2459	b2459	267	946939	1788801	0,429111077	79	21,94										
16130385	b2460	b2460	233	946935	1788802	0,554261756	58	15,67										
16130386	b2461	b2461	159	946933	1788803	0,31907038	40	13,25										
16130387	b2462					0,327879813												
16130388	b2463	b2463	759	946947	1788806	0,547427369	191	49,39	0,92	17,3	7	709,84					6,03	
16130389	talA	b2464	316	947006	1788807	0,442646701	106	33,52					4282,83	0,134	10,53	1,16	9,98	7,223058833
16130390	tktB	b2465	667	945865	1788808	0,462815029	171	46,41							5,21	0,79	2,80	2,933328754
16130391	b2466	b2466	347	946828	1788809	0,349543075	102	32,6										
16130392	yffH	b2467	191	947072	1788810	0,464496176	54	12,67										
16130393	yffG	b2468	659	947383	1788811	0,451959904	184	42,72										
16130394	narQ	b2469	566	946948	1788812	0,377585914	130	41,92										
16130395	acrD	b2470	1037	945464	1788814	0,440594621	200	57,15										
16130396	yffB	b2471	118	946953	1788815	0,4712797	34	6,48								1,25	1,30	1,275816621
16130397	dapE	b2472	375	948313	1788816	0,406496933	78	24,34	0,26	14,4	1				1,50	0,69	0,50	0,894796236
16130398	ypfH					0,436972923										0,78	0,35	0,566415194
16130399	ypfI	b2474	671	946053	1788818	0,322521104	183	45,89									0,37	
16130400	b2475	b2475	287	946956	1788819	0,435795444	74	19,98									1,08	
16130401	purC	b2476	237	946957	1788820	0,621103377	91	24,92	1	40,9	14	3058,39	10771,01	0,337	13,56	9,53	8,37	10,48815367
16130402	nlpB					0,558450246									7,71	6,51	4,28	6,16780535
16130403	dapA	b2478	292	946952	1788823	0,443570348	72	18,21	1	11	4	1195,81	5209,72	0,163	14,30	9,64	11,20	11,71092671
16130404	gcvR					0,331200099									8,57	2,95	4,67	5,394308303
16130405	bcp	b2480	156	946949	1788825	0,552838377	47	13,16	1	36,5	21	8687,12	6296,41	0,197	13,28	9,91	6,44	9,877140033
16130406	hyfA					0,386677791												
16130407	hyfB	b2482	672	946961	1788827	0,349628072	104	24,05										
16130408	hyfC					0,371465125												
16130409	hyfD	b2484	479	947290	1788829	0,374718831	66	12,92										
16130410	hyfE	b2485	216	945298	1788830	0,414910422	37	8,36							0,44			
16130411	hyfF	b2486	526	946962	1788831	0,368481383	62	11,3										
16130412	hyfG	b2487	555	946964	1788832	0,416174188	173	49,97										
16130413	hyfH	b2488	181	946965	1788833	0,427745229	53	13,33							0,51			
16130414	hyfI	b2489	252	946966	1788834	0,328326189	77	21,45							0,68		0,29	0,481890991
16130415	b2490					0,423188462												
16130416	hyfR					0,335423448												
16130417	focB	b2492	282	949032	1788837	0,363133628	37	6,36										
16130418	perM	b2493	353	945894	1788838	0,405744192	54	16,58							0,99			
16130419	b2494	b2494	487	947029	1788840	0,41434117	128	34,14					2556,92	0,08			1,65	
16130420	b2495	b2495	119	946974	1788841	0,414961591	42	11,19									0,94	
16130421	b2496	b2496	248	946977	1788842	0,3575444	73	20,94									0,68	
16130422	uraA	b2497	429	946978	1788843	0,436544214	52	9,57							5,74	5,01	2,31	4,354053979
16130423	upp					0,574249912							3260,07	0,102	15,04	12,61	8,51	12,0552683
16130424	purM	b2499	345	946975	1788845	0,527425378	67	17,09	0,65	9,9	1	207,05	7031,52	0,22	10,35	4,60	4,98	6,644396533
16130425	purN	b2500	212	946973	1788846	0,447298997	51	17,06							9,01	3,81	3,99	5,604789853
16130426	ppk	b2501	688	946971	1788847	0,438384906	260	87,65							4,01	1,98	1,37	2,455979334
16130427	ppx	b2502	513	946970	1788848	0,39597266	157	46,84							2,28	1,10	0,73	1,370064879
16130428	b2503	b2503	747	946968	1788849	0,362833826	171	37,04	0,61	7,1	1	89,65						
16130429	b2504	b2504	63	946980	1788851	0,404637415	22	6,43									0,68	
16130430	b2505	b2505	172	945709	1788852	0,437548885	41	9,07										
16130431	b2506	b2506	179	945168	1788853	0,432658123	81	17,57									0,15	
16130432	guaA	b2507	525	947334	1788854	0,664430733	146	44,27	1	35,4	32	3935,07			7,24	4,33	3,57	5,043897875
16130433	guaB	b2508	488	946985	1788855	0,695388478	157	38,66	1	42	37	5210,17	3100,26	0,097	13,70	9,74	6,89	10,10706426
16130434	xseA	b2509	456	946988	1788856	0,389107301	161	45,28							1,84			
16130435	b2510					0,391107384												
16130436	b2511					0,515699239											0,69	
16130437	b2512	b2512	392	946982	1788859	0,494765269	69	19,08									2,37	
16130438	b2513	b2513	206	946981	1788860	0,507280677	62	19,85					4794,22	0,15			3,69	
16130439	hisS	b2514	424	946989	1788861	0,522088844	129	39,62	1	18,9	3	412,21	735,11	0,023	9,61	4,51	4,16	6,09470243
16130440	gcpE	b2515	372	946991	1788863	0,518998269	125	37,65					2652,80	0,083	5,99	3,06	1,77	3,606100998
16130441	yfgA	b2516	337	946992	1788864	0,430821529	70	22,91								4,53	4,27	4,402367203
16130442	yfgB	b2517	384	946249	1788865	0,560660869	132	33,94	0,98	12,2	11	1729,10				1,65	1,51	1,581572639
16130443	ndk	b2518	143	945611	1788866	0,714541182	31	8,01	1	64,3	28	19029,95	9876,09	0,309	14,46	14,45	24,10	17,67201957
16130444	pbpC	b2519	770	947152	1788867	0,358154234	225	75,31							1,59	1,05	0,75	1,128097641
16130445	b2520	b2520	1653	947302	1788868	0,427250451	426	128,41									0,67	
16130446	sseA					0,3810116							1406,30	0,044	3,52	0,92	2,56	2,330951739
16130447	sseB					0,413521034									3,45	1,23	1,09	1,922685766
16130448	pepB					0,492463818									5,39	2,90	3,80	4,027837003
16130449	yfhJ	b2524	66	945196	1788873	0,47314161	15	5,01								3,14	3,94	3,536399965
16130450	fdx	b2525	111	947160	1788874	0,579907897	26	7,51							6,38	3,20	3,46	4,346824047
16130451	hscA	b2526	616	944885	1788875	0,520779895	160	44,41							7,41	3,82	2,73	4,655463728
16130452	yfhE	b2527	171	946995	1788876	0,433868689	57	17,05					2141,42	0,067		1,77	2,19	1,979668249
16130453	yfhF	b2528	107	946999	1788877	0,522252545	32	10,67					30395,34	0,951		8,63	6,81	7,720780513
16130454	b2529	b2529	128	947002	1788878	0,619771717	38	9,39					6711,90	0,21			8,36	
16130455	yfhO					0,644791901										5,68	7,29	6,484516748
16130456	b2531	b2531	162	945279	1788880	0,522342444	50	13,35	1	22,2	10	4077,85					6,04	
16130457	b2532	b2532	246	948610	1788881	0,471031555	52	13,27					1118,65	0,035			1,52	
16130458	suhB	b2533	267	947285	1788882	0,692888734	78	25,85	0,95	20,2	2	400,13	11921,62	0,373	1,66	1,17		1,418802007
16130459	b2534					0,394911157												
16130460	csiE					0,320624853									0,64		0,60	0,623347507
16130461	hcaT	b2536	379	947007	1788886	0,383729327	66	13,95							0,74	0,70	0,29	0,577191732
16130462	hcaR	b2537	296	947000	1788887	0,344444251	65	18,68							1,02	0,97	0,93	0,971629852
16130463	hcaA1	b2538	453	946998	1788888	0,471344329	121	29,31							0,60		0,38	0,493270492
16130464	hcaA2	b2539	172	946997	1788889	0,424038736	65	19,24										
16130465	hcaC	b2540	106	947015	1788890	0,372087033	15	1,83							0,78	0,93	0,34	0,682412313
16130466	hcaB	b2541	270	945346	1788891	0,389943516	51	15,7										
16130467	hcaD	b2542	400	945427	1788892	0,377440694	94	23,92										
16130468	yphA					0,311245741										0,50	0,92	0,71014163
16130469	yphB	b2544	290	947017	1788894	0,380504552	38	8,68										
16130470	yphC					0,480167517												
16130471	yphD	b2546	332	949063	1788896	0,378913117	42	9,46								0,54	0,22	0,378106658
16130472	yphE	b2547	503	948990	1788897	0,401040804	146	41,71	0,24	9,1	1							
16130473	yphF	b2548	327	947020	1788898	0,398194986	100	31,5									0,21	
16130474	yphG					0,444425098										0,70		
16130475	yphH					0,381433729										0,31	0,19	0,246358269
16130476	glyA	b2551	417	947022	1788902	0,736700665	113	31,71	1	27,8	36	6180,43	16364,26	0,512	21,17	10,14	13,41	14,90791536
16130477	hmpA	b2552	396	947018	1788903	0,53078068	91	24,74							1,19	0,87	0,61	0,891000202
16130478	glnB	b2553	112	947016	1788904	0,511147664	43	12,61					4314,80	0,135	3,60	1,85	1,10	2,182741777
16130479	yfhA	b2554	444	947042	1788905	0,416697877	130	36,67								1,67	1,57	1,618570289
16130480	yfhG	b2555	237	947010	1788906	0,3867549	67	19,6								0,94	1,55	1,245125687
16130481	yfhK					0,352746324										1,14	1,10	1,1186431
16130482	purL					0,559495708									4,29	1,46	1,26	2,33600889
16130483	yfhD	b2558	472	947028	1788910	0,425314555	117	38,39									0,11	
16130484	yfhC	b2559	178	947027	1788911	0,399829588	57	12,26								1,01	0,60	0,801777844
16130485	yfhB					0,381473896										0,91	0,84	0,874562934
16130486	yfhH					0,384668762										0,67	0,39	0,528385022
16130487	yfhL	b2562	86	947031	1788914	0,45321823	19	5,74								1,57	0,40	0,98510288
16130488	acpS	b2563	126	947037	1788916	0,377260584	48	12,67							3,60	2,37	1,11	2,360916251
16130489	pdxJ	b2564	243	947039	1788917	0,546992085	74	17,3							3,96	2,06	2,11	2,709910909
16130490	recO	b2565	242	947038	2367140	0,38437433	91	18,18							1,36	0,97	0,66	0,993751149
16130491	era	b2566	301	947036	1788919	0,54769779	107	26,62							1,83	0,95	0,67	1,149974669
16130492	rnc	b2567	226	947033	1788920	0,406426283	78	21,86					319,61	0,01	4,68	2,86	2,24	3,260673407
16130493	lepB	b2568	324	947040	1788921	0,475578858	93	26,34							2,33	2,15	1,24	1,907068158
16130494	lepA	b2569	599	947051	1788922	0,56905962	186	46,41	1	19,4	4	469,20			4,70	2,19	1,91	2,935567239
16130495	rseC	b2570	159	947052	1788923	0,347268968	29	6,42							1,95	0,97	0,73	1,217684801
16130496	rseB	b2571	318	947054	1788924	0,36817018	91	26,74					2077,49	0,065	3,25	1,64	1,62	2,172868889
16130497	rseA	b2572	216	947053	1788925	0,432447073	34	10,68							9,12	7,26	9,21	8,531415584
16130498	rpoE	b2573	191	947050	1788926	0,338062703	66	20,46							6,54	4,41	4,90	5,280736891
16130499	nadB	b2574	540	947049	1788928	0,383821038	139	37,2	0,7	7	2	204,88			3,29	1,30	0,63	1,739645814
16130500	yfiC					0,378868565										1,36	0,47	0,912792815
16130501	srmB	b2576	444	947055	1788930	0,506851771	171	39,69	0,48	3,8	2				2,88	1,46	1,06	1,798378947
16130502	yfiE					0,296773709										0,46		
16130503	yfiK	b2578	195	947065	1788932	0,3425404	22	3,1								0,61	0,29	0,45315235
16130504	yfiD	b2579	127	947068	1788933	0,75733986	44	16,89	1	32,3	10	3223,17	10291,59	0,322		3,42	0,49	1,955246231
16130505	ung	b2580	229	947067	1788934	0,387497136	48	16,27							2,65	2,26	1,28	2,064877054
16130506	yfiF	b2581	345	947066	1788935	0,552427454	123	26,16								1,71	1,11	1,409255491
16130507	trxC	b2582	139	947062	1788936	0,425812858	47	14,06					926,88	0,029	1,52	1,28	0,80	1,201228049
16130508	yfiP					0,346666715										0,36	0,21	0,284102041
16130509	yfiQ	b2584	886	947056	1788938	0,36393063	222	58,8								1,04	1,84	1,441051366
16130510	pssA					0,441415372									5,04	3,89	2,12	3,682759057
16130511	yfiM	b2586	90	947060	1788941	0,346407479	16	5,52								0,40		
16130512	kgtP	b2587	432	947069	1788942	0,332340296	80	13,47							16,40	9,82	7,67	11,29877338
16130513	clpB	b2592	857	947077	1788943	0,501003448	285	79,84	1	8,8	5	340,93	9524,51	0,298	3,38	1,88	2,00	2,419979216
16130514	yfiH	b2593	243	947089	1788945	0,393130341	62	18,92									0,46	
16130515	sfhB	b2594	326	947087	1788946	0,487786598	99	24,17							5,66	1,52	2,44	3,203760661
16130516	b2595	b2595	245	947086	1788947	0,472571736	78	26,64									4,73	
16130517	b2596	b2596	68	947085	1788948	0,234544218	37	7,65										
16130518	yfiA	b2597	113	947129	1788949	0,471598117	41	9,7								3,96	14,70	9,331569923
16130519	pheL	b2598	15	947080	1788950	0,471258705	2	1,68							0,83	1,75	0,21	0,928589556
16130520	pheA	b2599	386	947081	1788951	0,399709137	97	26,99							3,96	1,63	1,45	2,348319641
16130521	tyrA	b2600	373	947115	1788952	0,420934291	112	35,32	1	21,4	5	770,66			4,14	2,05	0,80	2,328855686
16130522	aroF	b2601	356	947084	1788953	0,468801232	87	22,97	0,65	16,9	1	154,05			11,94	4,63	2,36	6,309902217
16130523	yfiL					0,322483602										0,58	0,30	0,439628367
16130524	b2603	b2603	172	947090	1788955	0,30718248	34	10,9									0,31	
16130525	yfiN	b2604	408	947091	1788956	0,393398735	106	27,95								0,51	0,47	0,48656881
16130526	yfiB	b2605	160	947094	1788957	0,326520018	42	11,97								1,03	0,81	0,918767516
16130527	rplS	b2606	115	947096	1788958	0,703642143	55	13,46	1	40,9	44	17795,89			12,28	24,00	4,19	13,48796325
16130528	trmD	b2607	255	947099	1788959	0,359554204	64	19,04							24,79	51,92	23,03	33,24792541
16130529	yfjA					0,477040094										56,93	46,40	51,66517019
16130530	rpsP	b2609	82	947103	1788961	0,722591407	40	8,29	1	57,3	45	29550,86			18,99	28,75	23,82	23,85304604
16130531	ffh	b2610	453	947102	1788963	0,544152024	178	42,55	0,45	3,8	2				4,92	2,34	2,15	3,138526158
16130532	-					0,380880486											0,48	
16130533	grpE	b2614	197	947097	1788967	0,595215232	64	16,8	1	26,4	11	3564,48	6775,83	0,212	6,57	6,90	3,64	5,703838438
16130534	yfjB	b2615	292	947092	1788968	0,395785602	68	17,29								0,99	0,72	0,85357996
16130535	recN					0,455188774									0,90	1,15	0,38	0,808374028
16130536	smpA					0,461614335									3,16	5,97	1,33	3,48732287
16130537	b2618					0,29755811											0,58	
16130538	b2619	b2619	158	945614	1788972	0,33873391	39	11,98							1,76	1,96	0,87	1,526719771
16130539	smpB	b2620	160	947296	1788973	0,468063932	74	11,81							5,38	2,21	1,99	3,195597298
16130540	intA	b2622	413	946160	1788974	0,361782787	144	37,73							1,36	0,59	0,35	0,769533837
16130541	yfjH	b2623	318	946123	1788976	0,322626514	106	22,88								0,19	0,13	0,159179486
16130542	alpA	b2624	70	946758	1788977	0,215164735	34	9,77										
16130543	yfjI	b2625	469	944764	1788978	0,310883252	170	45,27										
16130544	yfjJ	b2626	208	947112	1788979	0,277433426	84	20,34										
16130545	yfjK	b2627	729	947111	1788980	0,336262449	227	65,62								0,31	0,21	0,261554944
16130546	yfjL	b2628	538	947110	1788981	0,331730022	189	47,52									0,52	
16130547	yfjM	b2629	87	947108	1788982	0,300908346	26	7,67										
16130548	yfjN	b2630	357	947107	1788983	0,31560531	77	18,7								3,60	2,23	2,910790964
16130549	yfjO					0,400595195										0,58		
16130550	yfjP					0,339834831												
16130551	yfjQ	b2633	273	947127	1788987	0,358419588	108	27,06										
16130552	yfjR	b2634	233	947309	1788988	0,318725341	76	19,46										
16130553	b2636					0,371411964												
16130554	yfjT	b2637	155	947616	1788990	0,327249106	33	11,18										
16130555	b2638	b2638	104	945062	1788991	0,38707428	23	7,56									0,32	
16130556	b2641					0,216950791												
16130557	yfjW	b2642	567	947128	2367146	0,245640411	148	34,38								0,18		
16130558	yfjX	b2643	152	947126	1788996	0,4618732	17	5,66								0,89		
16130559	yfjY	b2644	160	947125	1788997	0,429886155	45	13,75										
16130560	yfjZ	b2645	105	947123	1788998	0,451764191	21	5,74										
16130561	ypjF	b2646	109	947131	1788999	0,37481914	24	6,27										
16130562	ypjA					0,330050117										0,78	0,15	0,464169601
16130563	b2648	b2648	47	947250	1789002	0,41082605	14	2,82										
16130564	b2649	b2649	263	945242	1789003	0,289592702	75	17,85										
16130565	b2650	b2650	160	947640	1789004	0,324696186	51	13,6										
16130566	b2651	b2651	43	946658	2367148	0,285952864	10	2,94										
16130567	b2653	b2653	57	947146	1789006	0,321824517	11	2,97										
16130568	b2654	b2654	110	945315	1789007	0,208959517	35	9,98										
16130569	b2655					0,298244113												
16130570	b2656					0,369626839												
16130571	b2657					0,27831057												
16130572	b2658	b2658	90	947141	1789012	0,232644734	26	11,41										
16130573	b2659					0,414969937											1,60	
16130574	ygaF					0,369973283										0,52	4,43	2,475841731
16130575	gabD	b2661	482	948060	1789015	0,520826161	141	41,97							2,46		2,91	2,68431816
16130576	gabT	b2662	426	948067	1789016	0,482722958	111	28,87							2,89		2,30	2,591408095
16130577	gabP	b2663	466	948049	1789017	0,36274907	81	16,69							0,73		0,49	0,612067416
16130578	ygaE					0,340420409										2,67	1,59	2,133391152
16130579	ygaU	b2665	149	947144	1789019	0,449086002	49	18,33								1,17	4,29	2,734266876
16130580	b2666	b2666	52	947138	1789020	0,396544463	8	2,65									1,65	
16130581	b2667	b2667	99	947136	1789021	0,302986629	28	8,05										
16130582	ygaP	b2668	174	947135	1789022	0,337548664	44	13,41									0,23	
16130583	stpA	b2669	134	947130	1789023	0,556814161	56	15,62	1	30,6	8	2788,18			12,27	10,33	5,91	9,502301901
16130584	b2670	b2670	149	947147	1789025	0,445194695	35	5,01										
16130585	ygaC	b2671	114	947156	1789026	0,346397214	40	14,02									0,27	
16130586	ygaM					0,411203569										2,49	6,23	4,356838319
16130587	nrdH	b2673	81	947161	1789028	0,509897958	25	8,3							3,08	1,07	4,42	2,859513165
16130588	nrdI	b2674	136	947158	1789029	0,383463774	48	14,83							1,85	0,70	2,37	1,643429821
16130589	nrdE	b2675	714	947155	1789030	0,429952356	195	49,02									0,69	
16130590	nrdF	b2676	319	947149	1789031	0,417830527	71	19,42							0,58	0,47	0,59	0,54678797
16130591	proV	b2677	400	947148	1789032	0,33876043	131	34,62							1,57	0,30	6,06	2,643346842
16130592	proW	b2678	354	947145	1789033	0,439309663	41	8,64									6,65	
16130593	proX	b2679	330	947165	1789034	0,538848124	66	16,11					13168,12	0,412	2,00		8,19	5,093307719
16130594	b2682	b2682	245	945093	1789038	0,396563099	35	6,61									1,34	
16130595	ygaH	b2683	111	945111	1789039	0,368679944	26	6,2								2,70	2,47	2,581918872
16130596	emrR	b2684	176	945282	1789040	0,411781486	60	13,43	1	27,3	7	2837,49			8,86	4,65	5,53	6,345655059
16130597	emrA	b2685	390	947166	1789041	0,491315002	112	38,15							1,79	0,82	0,42	1,012581366
16130598	emrB	b2686	512	947167	1789042	0,400266116	53	7,34										
16130599	ygaG	b2687	171	947168	1789043	0,537204901	47	13,52	0,5	18,1	3		8501,75	0,266		5,15	4,44	4,791961456
16130600	gshA	b2688	518	944881	1789044	0,484737932	154	34,98	0,55	9,5	2				12,33	7,22	6,01	8,520135576
16130601	b2689	b2689	142	945419	1789045	0,288997111	28	4,69									1,45	
16130602	yqaB	b2690	188	945776	1789046	0,386780328	42	11,84								0,61	0,52	0,566125277
16130603	csrA	b2696	61	947176	1789047	0,495996532	23	6,67							8,96	11,87	9,71	10,17959685
16130604	alaS	b2697	876	947175	1789048	0,584034025	274	82,47	1	32,3	25	1650,27	447,46	0,014	14,90	13,38	8,60	12,29138512
16130605	oraA	b2698	166	947172	1789050	0,446581698	79	20,58										
16130606	recA	b2699	353	947170	1789051	0,675063178	113	28,99	0,95	11,6	5	891,99			5,24	5,92	4,17	5,109470073
16130607	ygaD	b2700	165	947169	1789052	0,443146572	39	8,98								1,73	1,48	1,601948424
16130608	mltB	b2701	361	947184	1789053	0,480915948	76	20,91							2,28	1,93	1,21	1,808782258
16130609	srlA					0,442695915									0,36	0,36	0,75	0,488978456
16130610	srlE					0,461169717												
16130611	srlB	b2704	123	948971	1789056	0,432848057	23	7,61							0,35	0,50	0,34	0,397556467
16130612	srlD	b2705	259	948937	1789057	0,458654511	59	14,63							0,48	0,33	0,38	0,397981814
16130613	gutM	b2706	119	948938	1789058	0,329018248	32	6,71							0,27			
16130614	srlR	b2707	257	948942	1789059	0,417580566	65	18,22							1,32		0,70	1,009318241
16130615	gutQ					0,493817547												
16130616	ygaA					0,339673881										1,00	0,44	0,719504346
16130617	b2710	b2710	479	948979	1789064	0,505163361	112	37,53										
