Merge ID	Masuda2009_fin2	Wang2007_fin	Wang2007_noglucose_fin	Oberto2009_fin	Wei2001_fin	mRNA_Taniguchi_fin	OurStudy_Feb2011_Common	# Studies	TableS3_K12_ProteomeV13 Duplicates	Entry name (Uniprot)	mRNA	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	ABS_CALL	A (mRNA per cell cycle)_RNAseq	Localization
P0ACQ4	1	1	1	1	0	1	1	6	A	OXYR_ECOLI	0.41	1	2	1	2		2.401244959	A
P0ACR4	1	1	1	1	0	0	1	5	A	YEIE_ECOLI		1	2	2	2			A
P0ACS5	0	1	1	1	0	0	1	4	A	ZNTR_ECOLI			2	2				A
P0ACT6	0	1	1	1	0	0	1	4	A	UIDR_ECOLI			2	2	2			A
P0ACY1	0	0	1	1	0	1	1	4	A	YDJA_ECOLI				2	2		4.577463274	A
P0AD05	1	1	1	1	0	0	1	5	A	YECA_ECOLI	1.27	1	2	2	2			A
P0AD57	1	1	1	1	0	0	1	5	A	ISPB_ECOLI	0.33	1	2	2	2			A
P0AD61	1	1	1	1	0	1	1	6	A	KPYK1_ECOLI	2.07	2	2	2	2			A
P0ADE6	1	1	1	1	0	0	1	5	A	YGAU_ECOLI	2.73	2	2	2	2			A
P0ADE8	1	1	1	1	0	0	1	5	A	YGFZ_ECOLI	2.73	2	2	2	2			A
P0ADF6	0	1	1	1	0	1	1	5	A	EDD_ECOLI			2	2	2			A
P0ADF8	1	1	1	1	1	0	1	6	A	ILVN_ECOLI	0.91	1	0	2	2	0		A
P0ADI7	0	1	1	1	0	0	1	4	A	YECD_ECOLI			2	2	2			A
P0ADN2	1	1	1	1	0	0	1	5	A	YIFE_ECOLI	3.39	2	2	2	2			A
P0ADP7	1	1	1	1	0	0	1	5	A	YIGP_ECOLI	0.73	1	2	2	2			A
P0ADP9	1	1	1	1	0	1	1	6	A	YIHD_ECOLI	1.13	1	2	2	2		3.06702323	A
P0ADR6	1	1	1	1	0	0	1	5	A	RLMM_ECOLI	0.19	0	2	2	2			A
P0ADR8	1	1	1	1	0	0	1	5	A	YGDH_ECOLI	2.42	2	2	2	2			A
P0ADS2	1	1	1	1	0	0	1	5	A	ZAPA_ECOLI	0.61	1	2	2	2			A
P0ADT2	1	1	1	1	0	0	1	5	A	YGIB_ECOLI		1	2	2	2			A
P0ADT5	1	1	1	1	0	0	1	5	A	YGIC_ECOLI	1.14	1	2	2	2			A
P0ADU7	0	1	1	1	0	0	1	4	A	YQIB_ECOLI			2	2	2			A
P0ADV5	1	1	1	1	0	0	1	5	A	YHBW_ECOLI	0.46	1	2	0	0			A
P0ADX1	1	1	1	1	0	0	1	5	A	YHFA_ECOLI	0.48	1	2	2	2			A
P0ADX9	0	1	1	1	0	1	1	5	A	RSMD_ECOLI			2	2	2		2.482555693	A
P0ADY3	1	1	1	1	0	0	1	5	A	RL14_ECOLI	9.48	2	2	2	2			A
P0ADY7	1	1	1	1	0	0	1	5	A	RL16_ECOLI	5.43	2	2	2	2			A
P0ADZ4	1	1	1	1	0	0	1	5	A	RS15_ECOLI	2.94	2	2	2	2			A
P0AE01	1	1	1	1	0	0	1	5	A	TRMJ_ECOLI	4	2	2	2	2			A
P0AE08	1	1	1	1	0	0	1	5	A	AHPC_ECOLI	15.63	2	2	2	2			A
P0AE12	1	1	1	1	0	0	1	5	A	AMN_ECOLI	0.39	1	2	2	2			A
P0AE18	1	1	1	1	0	1	1	6	A	AMPM_ECOLI	0.85	1	2	2	2		7.772093475	A
P0AE37	0	1	1	1	0	0	1	4	A	ASTA_ECOLI			2	2	0			A
P0AE39	0	1	1	1	0	0	1	4	A	YPDB_ECOLI			2	2	2			A
P0AE48	1	1	1	1	0	1	1	6	A	YTFP_ECOLI	0.65	1	2	2	2			A
P0AE52	1	1	1	1	0	0	1	5	A	BCP_ECOLI	1.86	2	2	2	2			A
P0AE76	0	1	1	1	0	0	1	4	A	COBU_ECOLI			2	2	2			A
P0AE78	1	1	1	1	0	1	1	6	A	CORC_ECOLI	1.74	2	2	2	2		5.007031667	A
P0AEA8	0	1	1	1	0	0	1	4	A	CYSG_ECOLI			2	2	2			A
P0AEB7	1	1	1	1	0	0	1	5	A	YOAB_ECOLI	6.99	2	2	2	2			A
P0AEE8	0	1	1	1	1	1	1	6	A	DMA_ECOLI			2	2	2	0	1.149695641	A
P0AEF0	0	1	1	1	0	0	1	4	A	DNAC_ECOLI			2	2	2			A
P0AEF4	0	1	1	1	1	1	1	6	A	DPIA_ECOLI			2	2	2	0		A
P0AEI1	1	1	1	1	0	0	1	5	A	MIAB_ECOLI	1.89	2	2	2	2			A
P0AEI4	1	1	1	1	0	0	1	5	A	RIMO_ECOLI	0.35	1	0	0	0			A
P0AEI6	0	1	1	1	0	0	1	4	A	NUDJ_ECOLI			2	2	2			A
P0AEJ2	0	1	1	1	1	0	1	5	A	ENTC_ECOLI			2	0	1	0		A
P0AEK0	0	1	1	1	0	0	1	4	A	EXOX_ECOLI			2	2	2			A
P0AEM0	1	0	1	1	0	0	1	4	A	FKBX_ECOLI	1.04	1		2	2			A
P0AEN1	1	1	1	1	0	0	1	5	A	FRE_ECOLI	3.27	2	2	2	2			A
P0AEN8	0	1	1	1	1	1	1	6	A	FUCM_ECOLI			2	2	2	0	1.059549192	A
P0AES0	1	1	1	1	0	0	1	5	A	GSP_ECOLI	0.09	0	2	2	2			A
P0AES2	0	1	1	1	0	0	1	4	A	GUDH_ECOLI			2	0	1			A
P0AES4	1	1	1	1	0	1	1	6	A	GYRA_ECOLI	2.14	2	2	2	2		6.570290688	A
P0AET8	1	1	1	1	1	0	1	6	A	HDHA_ECOLI	1.04	1	2	2	2	0		A
P0AEV1	0	1	1	1	1	0	1	5	A	HNR_ECOLI			2	2	2	0		A
P0AEW4	0	1	1	1	1	0	1	5	A	ICC_ECOLI			2	2	2	0		A
P0AEW6	1	1	1	1	0	0	1	5	A	INGK_ECOLI	0.62	1	2	2	2			A
P0AEX5	0	1	1	1	1	1	1	6	A	KPPR_ECOLI			2	2	2	0	2.745774668	A
P0AEZ1	0	1	1	1	0	0	1	4	A	METF_ECOLI			2	2	0			A
P0AEZ9	1	1	1	1	0	0	1	5	A	MOAB_ECOLI		1	2	2	2			A
P0AF03	1	1	1	1	0	1	1	6	A	MOG_ECOLI	1	1	2	2	2			A
P0AF08	1	1	1	1	0	0	1	5	A	MRP_ECOLI	1	1	2	2	2			A
P0AF10	0	1	1	1	0	0	1	4	A	MTLR_ECOLI			2	2	2			A
P0AF12	1	1	1	1	0	0	1	5	A	MTNN_ECOLI		1	2	2	2			A
P0AF18	1	1	1	1	0	0	1	5	A	NAGA_ECOLI	1.32	1	2	2	2			A
P0AF24	1	1	1	1	0	0	1	5	A	NAGD_ECOLI	0.25	1	2	2	2			A
P0AF28	1	1	1	1	0	0	1	5	A	NARL_ECOLI	1.57	1	2	2	2			A
P0AF50	0	1	1	1	0	0	1	4	A	YJBR_ECOLI			2	2	2			A
P0AF63	0	1	1	1	0	1	1	5	A	NSRR_ECOLI			2	2	2		3.908936181	A
P0AF67	1	1	1	1	0	1	1	6	A	YJEE_ECOLI	0.46	1	2	2	2		5.640335341	A
P0AF93	1	1	1	1	0	1	1	6	A	YJGF_ECOLI	2.44	2	2	2	2			A
P0AFB5	1	1	1	1	0	1	1	6	A	NTRB_ECOLI	0.78	1	2	2	2			A
P0AFB8	1	1	1	1	0	0	1	5	A	NTRC_ECOLI	0.62	1	0	0	0			A
P0AFC0	0	1	1	1	0	0	1	4	A	NUDB_ECOLI			2	2	2			A
P0AFF6	1	1	1	1	0	1	1	6	A	NUSA_ECOLI	1.54	1	2	2	2		10.73238524	A
P0AFG0	1	1	1	1	0	0	1	5	A	NUSG_ECOLI	1.32	1	2	2	2			A
P0AFG3	1	1	1	1	0	1	1	6	A	ODO1_ECOLI	8.01	2	2	2	2			A
P0AFG6	1	1	1	1	0	0	1	5	A	ODO2_ECOLI	8.52	2	2	2	2			A
P0AFI7	1	1	1	1	0	1	1	6	A	PDXH_ECOLI	1.13	1	2	2	2		4.017367335	A
P0AFK0	1	1	1	1	0	0	1	5	A	PMBA_ECOLI	1	1	2	2	2			A
P0AFP6	1	1	1	1	0	0	1	5	A	YBGI_ECOLI	2.32	2	2	2	2			A
P0AFQ7	1	1	1	1	0	1	1	6	A	YCFH_ECOLI	0.73	1	2	2	0		3.728225127	A
P0AFR0	0	1	1	1	0	1	1	5	A	RSSA_ECOLI			2	2	2			A
P0AFR4	1	1	1	1	0	0	1	5	A	YCIO_ECOLI	1.37	1	2	2	2			A
P0AFT5	0	1	1	1	0	0	1	4	A	YEHT_ECOLI			2	2	2			A
P0AFU4	0	0	1	1	0	1	1	4	A	YFHA_ECOLI				2	2		0.986434861	A
P0AFU8	1	0	1	1	0	0	1	4	A	RISA_ECOLI	0.79	1		2	2			A
P0AFW0	0	1	1	1	1	0	1	5	A	RFAH_ECOLI			1	2		0		A
P0AFX0	0	1	1	1	0	1	1	5	A	RP5M_ECOLI			2	2	2			A
P0AFX4	0	1	1	1	0	0	1	4	A	RSD_ECOLI			2	2	2			A
P0AFZ1	1	1	1	1	0	0	1	5	A	SSEB_ECOLI	2.34	2	2	2	2			A
P0AFZ3	1	1	1	1	1	1	1	7	A	SSPB_ECOLI	1.03	1	2	2	2	0	10.69193305	A
P0AG03	1	1	1	1	1	1	1	7	A	UBIX_ECOLI		1	2	0		0		A
P0AG07	1	1	1	1	0	0	1	5	A	RPE_ECOLI	1.36	1	2	2				A
P0AG16	1	1	1	1	0	0	1	5	A	PUR1_ECOLI	5.63	2	2	0	0			A
P0AG24	1	1	1	1	0	1	1	6	A	SPOT_ECOLI	0.59	1	2	2	2		3.959496477	A
P0AG30	1	1	1	1	0	1	1	6	A	RHO_ECOLI	0.78	1	2	2	2		15.30168117	A
P0AG40	1	1	1	1	0	1	1	6	A	RIBF_ECOLI	2.52	2	2	2	2		10.42698006	A
P0AG44	1	1	1	1	0	0	1	5	A	RL17_ECOLI	7.49	2	2	2	2			A
P0AG55	1	1	1	1	0	0	1	5	A	RL6_ECOLI	8.24	2	2	2	2			A
P0AG59	1	1	1	1	0	0	1	5	A	RS14_ECOLI	15.83	2	2	2	2			A
P0AG63	1	1	1	1	0	0	1	5	A	RS17_ECOLI	1.31	1	2	2	2			A
P0AG76	0	1	1	1	0	0	1	4	A	SBCD_ECOLI			2	2	2			A
P0AG84	0	1	1	1	0	1	1	5	A	YGHA_ECOLI			2	2	2			A
P0AGA6	0	1	1	1	0	0	1	4	A	UHPA_ECOLI			2	2	2			A
P0AGD3	1	1	1	1	0	0	1	5	A	SODF_ECOLI	21.05	2	2	2	2			A
P0AGE0	0	0	1	1	0	0	1	3	A	SSB_ECOLI				2	2			A
P0AGE6	1	1	1	1	0	1	1	6	A	YIEF_ECOLI	0.95	1	2	2	2			A
P0AGF2	1	1	1	1	0	0	1	5	A	YGDK_ECOLI	0.55	1	2	2	2			A
P0AGG0	1	1	1	1	0	0	1	5	A	THIL_ECOLI	0.36	1	2	2	2			A
P0AGG2	1	1	1	1	1	0	1	6	A	TESB_ECOLI	2.04	2	2	0		0		A
P0AGG4	1	1	1	1	0	0	1	5	A	THIO2_ECOLI		1	2	2	2			A
P0AGG8	1	1	1	1	0	1	1	6	A	TLDD_ECOLI	1.01	1	2	2	2		2.802845032	A
P0AGJ2	0	1	1	1	0	0	1	4	A	TRMH_ECOLI			2	2	2			A
P0AGJ5	1	1	1	1	0	1	1	6	A	YFIF_ECOLI	1.82	2	2	2	2		1.320536007	A
P0AGJ7	0	1	1	1	0	1	1	5	A	YIBK_ECOLI			2	2	2			A
P0AGK8	1	1	1	1	0	0	1	5	A	ISCR_ECOLI	1.72	2	2	2	2			A
P0AGL5	0	1	1	1	0	0	1	4	A	YFJG_ECOLI			2	2	2			A
P0AGL7	0	1	1	1	0	0	1	4	A	RSME_ECOLI			2	2	2			A
P0C037	0	1	1	1	0	1	1	5	A	YAIE_ECOLI			2	2	2		6.200218922	A
P0C054	1	1	1	1	0	1	1	6	A	IBPA_ECOLI	0.59	1	2	2	0			A
P0C058	0	1	1	1	1	1	1	6	A	IBPB_ECOLI			2	2	2	0		A
P0C093	1	1	1	1	0	0	1	5	A	SLMA_ECOLI	0.55	1	2	2	2			A
P0C0K3	0	1	1	1	0	0	1	4	A	RDOA_ECOLI			2	2	2			A
P0C0R7	1	1	1	1	0	1	1	6	A	RLME_ECOLI	0.87	1	2	2	2			A
P10442	0	1	1	1	1	0	1	5	A	RNH2_ECOLI			2	2	2	0		A
P10443	0	1	1	1	0	1	1	5	A	DPO3A_ECOLI			2	2	2			A
P11290	0	1	1	1	0	0	1	4	A	YIBD_ECOLI			2	0	0			A
P11446	0	1	1	1	1	0	1	5	A	ARGC_ECOLI			2	0		0		A
P11458	0	1	1	1	0	0	1	4	A	NADA_ECOLI			2	2	2			A
P11875	1	1	1	1	0	0	1	5	A	SYR_ECOLI	0.97	1	2	2				A
P11880	1	1	1	1	0	1	1	6	A	MURF_ECOLI	0.77	1	2	2	2		0.491018338	A
P12281	1	1	1	1	0	1	1	6	A	MOEA_ECOLI	1	1	2	2	2		0.699283168	A
P12282	0	1	1	1	1	1	1	6	A	MOEB_ECOLI			2	0	0	0	1.473429807	A
P12295	1	1	1	1	1	1	1	7	A	UNG_ECOLI	2.58	2	2	2	2	0	1.242139903	A
P12758	1	1	1	1	0	0	1	5	A	UDP_ECOLI	1.59	2	2	2	2			A
P13001	0	1	1	1	1	0	1	5	A	BIOH_ECOLI			2	2	2	0		A
P13009	1	1	1	1	0	0	1	5	A	METH_ECOLI	0.09	0	2	1				A
P13016	0	1	1	1	0	0	1	4	A	AMPD_ECOLI			2	2	2			A
P13024	1	1	1	1	0	0	1	5	A	FDHE_ECOLI	1.45	1	2	2	2			A
P13029	1	1	1	1	0	1	1	6	A	KATG_ECOLI	2.74	2	2	2	2			A
P14081	1	1	1	1	1	1	1	7	A	SELB_ECOLI		1	1	0	0	0		A
P14294	0	1	1	1	0	1	1	5	A	TOP3_ECOLI			2	1	0		1.620805501	A
P15034	1	1	1	1	0	1	1	6	A	AMPP_ECOLI	1.28	1	2	2	2		3.379149323	A
P15038	0	1	1	1	0	0	1	4	A	HELD_ECOLI			2	2	2			A
P15042	1	1	1	1	0	1	1	6	A	DNLJ_ECOLI	0.57	1	2	1	2			A
P15254	1	1	1	1	0	1	1	6	A	PUR4_ECOLI	1.53	1	2	2	2		5.370401963	A
P15288	1	1	1	1	0	1	1	6	A	PEPD_ECOLI	3.93	2	2	2	2		4.234656008	A
P15639	1	1	1	1	0	0	1	5	A	PUR9_ECOLI	3.07	2	2	2	2			A
P15770	1	1	1	1	1	1	1	7	A	AROE_ECOLI	0.34	1	2	2	2	0	2.510758683	A
P15977	1	1	1	1	0	1	1	6	A	MALQ_ECOLI	0.54	1	2	2	2		1.60497022	A
P16384	0	1	1	1	0	0	1	4	A	MIAA_ECOLI			2	2	2			A
P16456	1	1	1	1	0	0	1	5	A	SELD_ECOLI	2.19	2	2	2	2			A
P16525	0	1	1	1	0	0	1	4	A	TUS_ECOLI			2	2	2			A
P16528	0	1	1	1	0	0	1	4	A	ICLR_ECOLI			2	2				A
P16659	1	1	1	1	0	0	1	5	A	SYP_ECOLI	2.59	2	2	2	2			A
P16691	0	1	1	1	1	0	1	5	A	PHNO_ECOLI			2	2		0		A
P17109	0	1	1	1	0	1	1	5	A	MEND_ECOLI			2	2	2		0.498770426	A
P17115	1	1	1	1	0	0	1	5	A	GUTQ_ECOLI	0.93	1	2	0	2			A
P17854	0	1	1	1	1	0	1	5	A	CYSH_ECOLI			2	2		0		A
P17888	0	1	1	1	0	0	1	4	A	PRIA_ECOLI			2	2	0			A
P17952	1	1	1	1	0	0	1	5	A	MURC_ECOLI	0.51	1	2	1	2			A
P17993	1	1	1	1	0	1	1	6	A	UBIG_ECOLI	0.22	0	2	0	0		3.69724593	A
P18196	0	1	1	1	0	0	1	4	A	MINC_ECOLI			2	2	2			A
P18335	0	1	1	1	0	0	1	4	A	ARGD_ECOLI			2	2				A
P18843	1	1	1	1	0	1	1	6	A	NADE_ECOLI	1.87	2	2	2	2		2.18571279	A
P19624	0	1	1	1	0	0	1	4	A	PDXA_ECOLI			2	2	2			A
P20083	1	1	1	1	0	1	1	6	A	PARE_ECOLI	0.33	1	2	2	2		2.361299233	A
P21151	1	1	1	1	0	1	1	6	A	FADA_ECOLI	1.69	2	0	2	0			A
P21156	0	1	1	1	0	0	1	4	A	CYSD_ECOLI			2	2				A
P21165	1	1	1	1	0	1	1	6	A	PEPQ_ECOLI	3.47	2	2	2	2		2.935121318	A
P21169	0	1	1	1	1	1	1	6	A	DCOR_ECOLI			2	2		0	0.727186865	A
P21170	1	1	1	1	0	0	1	5	A	SPEA_ECOLI	0.36	1	2	2	2			A
P21177	1	1	1	1	0	1	1	6	A	FADB_ECOLI	0.88	1	2	2	0		0.176411629	A
P21179	1	1	1	1	1	1	1	7	A	CATE_ECOLI	0.35	1	0	0	0	0		A
P21499	1	1	1	1	0	1	1	6	A	RNR_ECOLI	0.93	1	2	2	2			A
P21599	1	1	1	1	0	1	1	6	A	KPYK2_ECOLI	1.76	2	2	2	2		0.709461596	A
P21645	1	1	1	1	0	1	1	6	A	LPXD_ECOLI	1.76	2	2	2	2			A
P21866	0	1	1	1	0	1	1	5	A	KDPE_ECOLI			2	2	2		0.14309529	A
P21888	1	1	1	1	0	1	1	6	A	SYC_ECOLI	1.45	1	2	1			3.692953994	A
P22106	1	1	1	1	0	0	1	5	A	ASNB_ECOLI	0.42	1	2	0	2			A
P22256	1	1	1	1	0	0	1	5	A	GABT_ECOLI		1	0	2	0			A
P22259	1	1	1	1	0	0	1	5	A	PCKA_ECOLI	5.75	2	2	2	2			A
P22333	1	1	1	1	0	0	1	5	A	ADD_ECOLI	0.71	1	2	2	2			A
P22523	1	1	1	1	1	1	1	7	A	MUKB_ECOLI	1	1	2	2	2	0		A
P22524	1	1	1	1	0	0	1	5	A	MUKE_ECOLI	0.97	1	2	2	2			A
P22634	1	1	1	1	0	1	1	6	A	MURI_ECOLI	0.59	1	2	2	2			A
P22939	1	1	1	1	0	1	1	6	A	ISPA_ECOLI	0.31	1	2	2	2		3.275983335	A
P23003	1	1	1	1	0	1	1	6	A	TRMA_ECOLI	0.15	0	2	2	2		3.673394436	A
P23367	0	1	1	1	0	1	1	5	A	MUTL_ECOLI			2	2	2		1.352839075	A
P23538	1	1	1	1	0	1	1	6	A	PPSA_ECOLI	2.42	2	2	2	2		4.170224366	A
P23721	1	1	1	1	0	1	1	6	A	SERC_ECOLI	0.42	1	2	2	2		16.21233988	A
P23836	1	1	1	1	0	0	1	5	A	PHOP_ECOLI	2.47	2	2	2	2			A
P23839	1	1	1	1	0	0	1	5	A	YICC_ECOLI	1.13	1	2	2	2			A
P23845	0	1	1	1	0	1	1	5	A	CYSN_ECOLI			0	2			0.202560865	A
P23862	0	1	1	1	1	0	1	5	A	PRIC_ECOLI			2	2	2	0		A
P23871	0	1	1	1	1	1	1	6	A	HEMH_ECOLI			2	2	2	0	1.159404483	A
P23882	1	1	1	1	0	1	1	6	A	FMT_ECOLI	0.43	1	2	2	2		5.471811141	A
P23893	1	1	1	1	0	0	1	5	A	GSA_ECOLI	5.84	2	2	0				A
P23908	1	1	1	1	0	1	1	6	A	ARGE_ECOLI	0.27	1	2	2	2		1.001666634	A
P24171	1	1	1	1	0	1	1	6	A	DCP_ECOLI	0.29	1	2	2	2		1.302591021	A
P24173	0	1	1	1	0	0	1	4	A	RFAC_ECOLI			2	2	2			A
P24175	0	1	1	1	1	0	1	5	A	MANB_ECOLI			2	2		0		A
P24182	1	1	1	1	0	0	1	5	A	ACCC_ECOLI	14.12	2	2	2	2			A
P24186	1	1	1	1	0	0	1	5	A	FOLD_ECOLI	2.86	2	2	2	2			A
P24188	1	1	1	1	0	1	1	6	A	YCEA_ECOLI	0.11	0	2	2	2		6.833381649	A
P24192	1	1	1	1	1	1	1	7	A	HYPD_ECOLI	0.41	1	2	2	2	0	0.448070179	A
P24193	0	1	1	1	0	1	1	5	A	HYPE_ECOLI			2	0	2		0.556928449	A
P24230	0	1	1	1	0	1	1	5	A	RECG_ECOLI			2	2	2		0.680675377	A
P24232	1	1	1	1	0	0	1	5	A	HMP_ECOLI	0.49	1	2	2	2			A
P24554	1	1	1	1	1	0	1	6	A	RADA_ECOLI	0.46	1	2	2		0		A
P25437	1	1	1	1	0	1	1	6	A	FRMA_ECOLI	0.87	1	2	2	2			A
P25519	1	1	1	1	0	0	1	5	A	HFLX_ECOLI	1.24	1	2	2	2			A
P25536	0	1	1	1	0	0	1	4	A	YHDE_ECOLI			2	2	2			A
P25539	1	1	1	1	0	0	1	5	A	RIBD_ECOLI	0.36	1	2	2	2			A
P25550	0	1	1	1	0	0	1	4	A	ASLB_ECOLI			2	2	2			A
P25665	0	1	1	1	0	0	1	4	A	METE_ECOLI			2	2	0			A
P25738	0	1	1	1	1	0	1	5	A	MSYB_ECOLI			2	2	2	0		A
P25745	1	1	1	1	0	1	1	6	A	MNMA_ECOLI	1.75	2	2	2	2			A
P25888	0	1	1	1	0	0	1	4	A	RHLE_ECOLI			2	0				A
P26616	1	1	1	1	0	0	1	5	A	MAO1_ECOLI	4.63	2	2	2	2			A
P27245	0	1	1	1	1	0	1	5	A	MARR_ECOLI			2	2		0		A
P27249	1	1	1	1	0	1	1	6	A	GLND_ECOLI	0.45	1	2	2	2		1.227604983	A
P27294	0	1	1	1	0	0	1	4	A	INAA_ECOLI			2	2	2			A
P27296	0	1	1	1	0	0	1	4	A	DING_ECOLI			2	2	2			A
P27298	1	1	1	1	0	0	1	5	A	OPDA_ECOLI	1.36	1	2	0	2			A
P27302	1	1	1	1	0	1	1	6	A	TKT1_ECOLI	1.65	2	2	2	2		4.270168869	A
P27306	1	1	1	1	0	0	1	5	A	STHA_ECOLI	4.25	2	2	2	2			A
P27431	0	1	1	1	0	1	1	5	A	YCFD_ECOLI			2	2	2		2.793817775	A
P27550	1	1	1	1	0	0	1	5	A	ACSA_ECOLI	1	1	2	2	0			A
P27828	1	1	1	1	0	0	1	5	A	WECB_ECOLI	0.27	1	2	1				A
P27830	1	1	1	1	0	0	1	5	A	RFFG_ECOLI		1	2	2	2			A
P27833	1	1	1	1	0	0	1	5	A	RFFA_ECOLI	0.35	1	2	1	2			A
P27836	0	1	1	1	0	0	1	4	A	WECG_ECOLI			2	2	2			A
P27838	0	1	1	1	0	1	1	5	A	CYAY_ECOLI			2	2	2		10.03368042	A
P27848	1	1	1	1	0	0	1	5	A	YIGL_ECOLI		1	2	2	2			A
P27862	0	1	1	1	0	1	1	5	A	YIGZ_ECOLI			2	2	2		1.387766118	A
P28248	1	1	1	1	0	1	1	6	A	DCD_ECOLI	2.11	2	2	0	0			A
P28305	0	1	1	1	0	0	1	4	A	PABC_ECOLI			2	2	2			A
P28861	0	0	1	1	0	0	1	3	A	FENR_ECOLI				2	2			A
P28903	1	1	1	1	0	1	1	6	A	NRDD_ECOLI	0.46	1	1	2	2		0.70097161	A
P28904	1	1	1	1	0	0	1	5	A	TREC_ECOLI	3	2	0	2	2			A
P28905	0	1	1	1	0	1	1	5	A	HOLC_ECOLI			2	2	2		3.599735935	A
P29012	1	1	1	1	0	1	1	6	A	ALR2_ECOLI	1	1	2	2			3.884814981	A
P29013	0	1	1	1	0	0	1	4	A	YCGB_ECOLI			0	2	0			A
P29680	1	1	1	1	0	1	1	6	A	DCUP_ECOLI	3	2	2	2	2		3.388881167	A
P29745	1	1	1	1	0	1	1	6	A	PEPT_ECOLI	8.81	2	2	2	2		5.098082993	A
P30011	1	1	1	1	0	1	1	6	A	NADC_ECOLI	0.86	1	2	2			1.908469448	A
P30014	0	1	1	1	0	0	1	4	A	RNT_ECOLI			2	2	2			A
P30128	0	1	1	1	0	0	1	4	A	GREB_ECOLI			2	2	2			A
P30177	0	0	1	1	0	1	1	4	A	YBIB_ECOLI				2	2		0.537569255	A
P30178	1	1	1	1	0	1	1	6	A	YBIC_ECOLI	0.24	1	2	2	2		2.212975925	A
P30843	0	1	1	1	0	1	1	5	A	BASR_ECOLI			2	2	2		1.111191042	A
P30850	1	1	1	1	1	0	1	6	A	RNB_ECOLI	0.42	1	2	2	2	0		A
P30863	1	1	1	1	0	0	1	5	A	DKGB_ECOLI		1	2	2	2			A
P30870	0	1	1	1	0	1	1	5	A	GLNE_ECOLI			2	2	2		1.348551728	A
P30871	1	1	1	1	0	1	1	6	A	YGIF_ECOLI	1.15	1	2	2	2		2.272661504	A
P30958	1	1	1	1	0	1	1	6	A	MFD_ECOLI	0.36	1	2	2	2		1.490628666	A
P31120	1	1	1	1	0	1	1	6	A	GLMM_ECOLI		1	2	2	2			A
P31142	1	1	1	1	0	0	1	5	A	THTM_ECOLI	9.73	2	2	2	2			A
P31475	1	1	1	1	0	0	1	5	A	YIEP_ECOLI	0.84	1	2	2	2			A
P31663	1	1	1	1	0	1	1	6	A	PANC_ECOLI		1	2	2	2		5.392025434	A
P31677	1	1	1	1	0	1	1	6	A	OTSA_ECOLI	1	1	0	0	0		2.815969266	A
P31678	0	1	1	1	0	0	1	4	A	OTSB_ECOLI			0	2	0			A
P31802	1	1	1	1	0	0	1	5	A	NARP_ECOLI	1.31	1	2	2	2			A
P31808	1	1	1	1	0	0	1	5	A	YCIK_ECOLI	0.29	1	2	2				A
P32099	0	0	1	1	0	1	1	4	A	LPLA_ECOLI				2	2		0.68493656	A
P32131	1	1	1	1	0	1	1	6	A	HEMN_ECOLI	1.02	1	2	2	2		1.44635872	A
P32132	1	1	1	1	0	1	1	6	A	TYPA_ECOLI	0.74	1	2	2	2			A
P32157	0	1	1	1	0	1	1	5	A	YIIM_ECOLI			2	2	2		3.360088534	A
P32162	0	1	1	1	0	0	1	4	A	YIIS_ECOLI			2	0	2			A
P32173	0	1	1	1	0	1	1	5	A	MOBA_ECOLI			2	2	2			A
P32662	1	1	1	1	0	0	1	5	A	GPH_ECOLI	1.63	2	2	2	2			A
P32664	1	1	1	1	0	1	1	6	A	NUDC_ECOLI	1.79	2	2	2	2			A
P32680	1	1	1	1	0	1	1	6	A	YJAG_ECOLI	1.74	2	2	2	2		2.608379409	A
P32684	1	1	1	1	0	0	1	5	A	RLUF_ECOLI	1.71	2	2	0	2			A
P32695	1	1	1	1	0	0	1	5	A	DUSA_ECOLI		1	2	2	2			A
P33195	1	1	1	1	0	1	1	6	A	GCSP_ECOLI	2.26	2	2	2	2		1.055721158	A
P33355	0	1	1	1	0	0	1	4	A	YEHS_ECOLI			0	2				A
P33570	0	1	1	1	0	1	1	5	A	TKT2_ECOLI			2	2	0		0.679359815	A
P33643	1	1	1	1	0	1	1	6	A	RLUD_ECOLI	0.41	1	2	2	2			A
P33920	1	1	1	1	0	0	1	5	A	NDPA_ECOLI		1	2	2	2			A
P34209	0	1	1	1	0	0	1	4	A	YDCF_ECOLI			1	2				A
P35340	1	1	1	1	0	0	1	5	A	AHPF_ECOLI		1	2	2	2			A
P36566	1	1	1	1	0	0	1	5	A	SMTA_ECOLI	1.19	1	2	2	2			A
P36659	1	1	1	1	0	0	1	5	A	CBPA_ECOLI	2.23	2	2	2	2			A
P36680	1	1	1	1	0	0	1	5	A	YACF_ECOLI		1	2	2	2			A
P36683	1	1	1	1	0	1	1	6	A	ACON2_ECOLI	9.64	2	2	2	2		6.824782201	A
P36767	1	1	1	1	0	0	1	5	A	RDGC_ECOLI	0.43	1	2	2	2			A
P36771	1	1	1	1	0	0	1	5	A	LRHA_ECOLI	0.88	1	2	2	2			A
P36928	0	1	1	1	0	0	1	4	A	YEGD_ECOLI			2	0	0			A
P36938	0	0	1	1	0	1	1	4	A	PGM_ECOLI				2	2		3.589682267	A
