Entry Name A	Entry Name B	Accession A	Accession B
FIC_ECOLI	CISY_ECOLI	P20605	P0ABH7
FIC_ECOLI	YMDC_ECOLI	P20605	P75919
FADA_ECOLI	CYSB_ECOLI	P21151	P0A9F3
CYSD_ECOLI	CYSN_ECOLI	P21156	P23845
CYSD_ECOLI	CYSN_ECOLI	P21156	P23845
PEPQ_ECOLI	PEPQ_ECOLI	P21165	P21165
PEPQ_ECOLI	RLUD_ECOLI	P21165	P33643
PEPQ_ECOLI	YFDP_ECOLI	P21165	P76512
SPEA_ECOLI	LGUL_ECOLI	P21170	P0AC81
CATE_ECOLI	DSBA_ECOLI	P21179	P0AEG4
CATE_ECOLI	DSBA_ECOLI	P21179	P0AEG4
CATE_ECOLI	CATE_ECOLI	P21179	P21179
YCIF_ECOLI	TALA_ECOLI	P21362	P0A867
YCIF_ECOLI	YBGI_ECOLI	P21362	P0AFP6
YCIF_ECOLI	YCIF_ECOLI	P21362	P21362
YCIE_ECOLI	YCIE_ECOLI	P21363	P21363
YCAC_ECOLI	YECE_ECOLI	P21367	P37348
YCAC_ECOLI	YEFI_ECOLI	P21367	P37751
PNCA_ECOLI	TOLA_ECOLI	P21369	P19934
RNR_ECOLI	RS7_ECOLI	P21499	P02359
RNR_ECOLI	RL15_ECOLI	P21499	P02413
RNR_ECOLI	IHFA_ECOLI	P21499	P0A6X7
RNR_ECOLI	IF3_ECOLI	P21499	P0A707
RNR_ECOLI	RPPH_ECOLI	P21499	P0A776
RNR_ECOLI	RL1_ECOLI	P21499	P0A7L0
RNR_ECOLI	RL1_ECOLI	P21499	P0A7L0
RNR_ECOLI	RL20_ECOLI	P21499	P0A7L3
RNR_ECOLI	RL20_ECOLI	P21499	P0A7L3
RNR_ECOLI	RL9_ECOLI	P21499	P0A7R1
RNR_ECOLI	RS11_ECOLI	P21499	P0A7R9
RNR_ECOLI	RS13_ECOLI	P21499	P0A7S9
RNR_ECOLI	RS16_ECOLI	P21499	P0A7T3
RNR_ECOLI	RS18_ECOLI	P21499	P0A7T7
RNR_ECOLI	RS18_ECOLI	P21499	P0A7T7
RNR_ECOLI	RS20_ECOLI	P21499	P0A7U7
RNR_ECOLI	RS20_ECOLI	P21499	P0A7U7
RNR_ECOLI	RS2_ECOLI	P21499	P0A7V0
RNR_ECOLI	RS3_ECOLI	P21499	P0A7V3
RNR_ECOLI	RS3_ECOLI	P21499	P0A7V3
RNR_ECOLI	RS4_ECOLI	P21499	P0A7V8
RNR_ECOLI	RS8_ECOLI	P21499	P0A7W7
RNR_ECOLI	RS9_ECOLI	P21499	P0A7X3
RNR_ECOLI	TGT_ECOLI	P21499	P0A847
RNR_ECOLI	YEEX_ECOLI	P21499	P0A8M6
RNR_ECOLI	YFBU_ECOLI	P21499	P0A8W8
RNR_ECOLI	CSPD_ECOLI	P21499	P0A968
RNR_ECOLI	CSPE_ECOLI	P21499	P0A972
RNR_ECOLI	CSPE_ECOLI	P21499	P0A972
RNR_ECOLI	DEAD_ECOLI	P21499	P0A9P6
RNR_ECOLI	DEAD_ECOLI	P21499	P0A9P6
RNR_ECOLI	CSPC_ECOLI	P21499	P0A9Y6
RNR_ECOLI	RL13_ECOLI	P21499	P0AA10
RNR_ECOLI	RL13_ECOLI	P21499	P0AA10
RNR_ECOLI	YBCJ_ECOLI	P21499	P0AAS7
RNR_ECOLI	DBHA_ECOLI	P21499	P0ACF0
RNR_ECOLI	SKP_ECOLI	P21499	P0AEU7
RNR_ECOLI	SOHB_ECOLI	P21499	P0AG14
RNR_ECOLI	RL6_ECOLI	P21499	P0AG55
RNR_ECOLI	YFIF_ECOLI	P21499	P0AGJ5
RNR_ECOLI	YFIF_ECOLI	P21499	P0AGJ5
RNR_ECOLI	SELB_ECOLI	P21499	P14081
RNR_ECOLI	RNR_ECOLI	P21499	P21499
RNR_ECOLI	RNE_ECOLI	P21499	P21513
RNR_ECOLI	PSS_ECOLI	P21499	P23830
RNR_ECOLI	PGM_ECOLI	P21499	P36938
RNR_ECOLI	RLMN_ECOLI	P21499	P36979
RNR_ECOLI	RLUB_ECOLI	P21499	P37765
RNR_ECOLI	RL2_ECOLI	P21499	P60422
RNR_ECOLI	RL24_ECOLI	P21499	P60624
RNR_ECOLI	RL24_ECOLI	P21499	P60624
RNR_ECOLI	RL4_ECOLI	P21499	P60723
RNR_ECOLI	RL4_ECOLI	P21499	P60723
RNR_ECOLI	RL22_ECOLI	P21499	P61175
RNR_ECOLI	RS21_ECOLI	P21499	P68679
RNR_ECOLI	RS21_ECOLI	P21499	P68679
RNR_ECOLI	YBJX_ECOLI	P21499	P75829
RNR_ECOLI	RLML_ECOLI	P21499	P75864
RNR_ECOLI	RLMI_ECOLI	P21499	P75876
SRMB_ECOLI	PNP_ECOLI	P21507	P05055
SRMB_ECOLI	TOP1_ECOLI	P21507	P06612
SRMB_ECOLI	RPPH_ECOLI	P21507	P0A776
SRMB_ECOLI	RL7_ECOLI	P21507	P0A7K2
SRMB_ECOLI	RL1_ECOLI	P21507	P0A7L0
SRMB_ECOLI	RL1_ECOLI	P21507	P0A7L0
SRMB_ECOLI	TRMB_ECOLI	P21507	P0A8I5
SRMB_ECOLI	TRMB_ECOLI	P21507	P0A8I5
SRMB_ECOLI	DEAD_ECOLI	P21507	P0A9P6
SRMB_ECOLI	RL23_ECOLI	P21507	P0ADZ0
SRMB_ECOLI	RL23_ECOLI	P21507	P0ADZ0
SRMB_ECOLI	SPOT_ECOLI	P21507	P0AG24
SRMB_ECOLI	EFTU1_ECOLI	P21507	P0CE47
SRMB_ECOLI	SRMB_ECOLI	P21507	P21507
SRMB_ECOLI	RLUB_ECOLI	P21507	P37765
SRMB_ECOLI	RL2_ECOLI	P21507	P60422
SRMB_ECOLI	RL24_ECOLI	P21507	P60624
SRMB_ECOLI	RL4_ECOLI	P21507	P60723
SRMB_ECOLI	LOLB_ECOLI	P21507	P61320
SRMB_ECOLI	YBJX_ECOLI	P21507	P75829
SRMB_ECOLI	RLML_ECOLI	P21507	P75864
SRMB_ECOLI	YNCE_ECOLI	P21507	P76116
RNE_ECOLI	RS6_ECOLI	P21513	P02358
RNE_ECOLI	ENO_ECOLI	P21513	P0A6P9
RNE_ECOLI	PGK_ECOLI	P21513	P0A799
RNE_ECOLI	RL11_ECOLI	P21513	P0A7J7
RNE_ECOLI	RL7_ECOLI	P21513	P0A7K2
RNE_ECOLI	RL7_ECOLI	P21513	P0A7K2
RNE_ECOLI	RL1_ECOLI	P21513	P0A7L0
RNE_ECOLI	RS10_ECOLI	P21513	P0A7R5
RNE_ECOLI	RS20_ECOLI	P21513	P0A7U7
RNE_ECOLI	RS20_ECOLI	P21513	P0A7U7
RNE_ECOLI	RS2_ECOLI	P21513	P0A7V0
RNE_ECOLI	RS3_ECOLI	P21513	P0A7V3
RNE_ECOLI	RS4_ECOLI	P21513	P0A7V8
RNE_ECOLI	RS4_ECOLI	P21513	P0A7V8
RNE_ECOLI	RL13_ECOLI	P21513	P0AA10
RNE_ECOLI	RL23_ECOLI	P21513	P0ADZ0
RNE_ECOLI	RL21_ECOLI	P21513	P0AG48
RNE_ECOLI	YFIF_ECOLI	P21513	P0AGJ5
RNE_ECOLI	YFIF_ECOLI	P21513	P0AGJ5
RNE_ECOLI	SRMB_ECOLI	P21513	P21507
RNE_ECOLI	RL2_ECOLI	P21513	P60422
RNE_ECOLI	RL2_ECOLI	P21513	P60422
RNE_ECOLI	HFQ_ECOLI	P21513	P0A6X3
RNE_ECOLI	RS16_ECOLI	P21513	P0A7T3
RNE_ECOLI	EFTU1_ECOLI	P21513	P0CE47
RNE_ECOLI	RNE_ECOLI	P21513	P21513
RNE_ECOLI	RLMN_ECOLI	P21513	P36979
RNE_ECOLI	CSRA_ECOLI	P21513	P69913
RNE_ECOLI	YNCE_ECOLI	P21513	P76116
MALZ_ECOLI	CHAB_ECOLI	P21517	P0AE63
KPYK2_ECOLI	DNAK_ECOLI	P21599	P0A6Y8
KPYK2_ECOLI	IF2_ECOLI	P21599	P0A705
KPYK2_ECOLI	DPO3B_ECOLI	P21599	P0A988
KPYK2_ECOLI	PTOCB_ECOLI	P21599	P19642
KPYK2_ECOLI	KPYK2_ECOLI	P21599	P21599
KPYK2_ECOLI	LNT_ECOLI	P21599	P23930
KPYK2_ECOLI	YGGR_ECOLI	P21599	P52052
KPYK2_ECOLI	YODC_ECOLI	P21599	P64517
LPXD_ECOLI	SYQ_ECOLI	P21645	P00962
LPXD_ECOLI	RL15_ECOLI	P21645	P02413
LPXD_ECOLI	PROA_ECOLI	P21645	P07004
LPXD_ECOLI	TYRA_ECOLI	P21645	P07023
LPXD_ECOLI	ACP_ECOLI	P21645	P0A6A8
LPXD_ECOLI	ACP_ECOLI	P21645	P0A6A8
LPXD_ECOLI	HFQ_ECOLI	P21645	P0A6X3
LPXD_ECOLI	RL1_ECOLI	P21645	P0A7L0
LPXD_ECOLI	RL20_ECOLI	P21645	P0A7L3
LPXD_ECOLI	RL33_ECOLI	P21645	P0A7N9
LPXD_ECOLI	RL9_ECOLI	P21645	P0A7R1
LPXD_ECOLI	RS10_ECOLI	P21645	P0A7R5
LPXD_ECOLI	RS16_ECOLI	P21645	P0A7T3
LPXD_ECOLI	RS2_ECOLI	P21645	P0A7V0
LPXD_ECOLI	RS3_ECOLI	P21645	P0A7V3
LPXD_ECOLI	RS8_ECOLI	P21645	P0A7W7
LPXD_ECOLI	YEEX_ECOLI	P21645	P0A8M6
LPXD_ECOLI	RL13_ECOLI	P21645	P0AA10
LPXD_ECOLI	CCMB_ECOLI	P21645	P0ABL8
LPXD_ECOLI	CCMB_ECOLI	P21645	P0ABL8
LPXD_ECOLI	ASPA_ECOLI	P21645	P0AC38
LPXD_ECOLI	RL16_ECOLI	P21645	P0ADY7
LPXD_ECOLI	RNK_ECOLI	P21645	P0AFW4
LPXD_ECOLI	RHO_ECOLI	P21645	P0AG30
LPXD_ECOLI	RHO_ECOLI	P21645	P0AG30
LPXD_ECOLI	YFIF_ECOLI	P21645	P0AGJ5
LPXD_ECOLI	LPXD_ECOLI	P21645	P21645
LPXD_ECOLI	PSS_ECOLI	P21645	P23830
LPXD_ECOLI	RLUB_ECOLI	P21645	P37765
LPXD_ECOLI	RL2_ECOLI	P21645	P60422
LPXD_ECOLI	RL2_ECOLI	P21645	P60422
LPXD_ECOLI	RL3_ECOLI	P21645	P60438
LPXD_ECOLI	RL24_ECOLI	P21645	P60624
LPXD_ECOLI	RL4_ECOLI	P21645	P60723
LPXD_ECOLI	RL4_ECOLI	P21645	P60723
LPXD_ECOLI	HLDD_ECOLI	P21645	P67910
LPXD_ECOLI	CSRA_ECOLI	P21645	P69913
LPXD_ECOLI	LOMR_ECOLI	P21645	P77184
KDPD_ECOLI	KDPE_ECOLI	P21865	P21866
SYC_ECOLI	SYC_ECOLI	P21888	P21888
SYD_ECOLI	PBPA_ECOLI	P21889	P02918
SYD_ECOLI	RPOA_ECOLI	P21889	P0A7Z4
SYD_ECOLI	SYD_ECOLI	P21889	P21889
SYD_ECOLI	UPPS_ECOLI	P21889	P60472
RECJ_ECOLI	DNAJ_ECOLI	P21893	P08622
RECJ_ECOLI	RL28_ECOLI	P21893	P0A7M2
RECJ_ECOLI	RL4_ECOLI	P21893	P60723
RECJ_ECOLI	TOP1_ECOLI	P21893	P06612
RECJ_ECOLI	ODP2_ECOLI	P21893	P06959
RECJ_ECOLI	RNH_ECOLI	P21893	P0A7Y4
RECJ_ECOLI	RNH_ECOLI	P21893	P0A7Y4
RECJ_ECOLI	RUVA_ECOLI	P21893	P0A809
RECJ_ECOLI	ATPG_ECOLI	P21893	P0ABA6
RECJ_ECOLI	SSB_ECOLI	P21893	P0AGE0
RECJ_ECOLI	YHBY_ECOLI	P21893	P0AGK4
RECJ_ECOLI	EFTU1_ECOLI	P21893	P0CE47
ASNB_ECOLI	TIG_ECOLI	P22106	P0A850
MRAZ_ECOLI	MRAZ_ECOLI	P22186	P22186
MRAZ_ECOLI	YJEF_ECOLI	P22186	P31806
MURE_ECOLI	KDTA_ECOLI	P22188	P0AC75
MURE_ECOLI	RSEP_ECOLI	P22188	P0AEH1
MURE_ECOLI	RSEP_ECOLI	P22188	P0AEH1
MURE_ECOLI	HLDD_ECOLI	P22188	P67910
MURE_ECOLI	COAD_ECOLI	P22188	P0A6I6
MURE_ECOLI	KATG_ECOLI	P22188	P13029
MURE_ECOLI	AMPP_ECOLI	P22188	P15034
MURE_ECOLI	MURG_ECOLI	P22188	P17443
MURE_ECOLI	MURE_ECOLI	P22188	P22188
GABT_ECOLI	CSPE_ECOLI	P22256	P0A972
ADD_ECOLI	DNAJ_ECOLI	P22333	P08622
ADD_ECOLI	FTSZ_ECOLI	P22333	P0A9A6
ADD_ECOLI	MREB_ECOLI	P22333	P0A9X4
ADD_ECOLI	MREB_ECOLI	P22333	P0A9X4
ADD_ECOLI	GYRA_ECOLI	P22333	P0AES4
ADD_ECOLI	IBPA_ECOLI	P22333	P0C054
ADD_ECOLI	IBPB_ECOLI	P22333	P0C058
ADD_ECOLI	IBPB_ECOLI	P22333	P0C058
ADD_ECOLI	RCSA_ECOLI	P22333	P69405
MUKB_ECOLI	RS7_ECOLI	P22523	P02359
MUKB_ECOLI	DNAJ_ECOLI	P22523	P08622
MUKB_ECOLI	ACP_ECOLI	P22523	P0A6A8
MUKB_ECOLI	RL7_ECOLI	P22523	P0A7K2
MUKB_ECOLI	RL28_ECOLI	P22523	P0A7M2
MUKB_ECOLI	RS10_ECOLI	P22523	P0A7R5
MUKB_ECOLI	RS16_ECOLI	P22523	P0A7T3
MUKB_ECOLI	RS16_ECOLI	P22523	P0A7T3
MUKB_ECOLI	RS2_ECOLI	P22523	P0A7V0
MUKB_ECOLI	RS4_ECOLI	P22523	P0A7V8
MUKB_ECOLI	EX7S_ECOLI	P22523	P0A8G9
MUKB_ECOLI	FTSZ_ECOLI	P22523	P0A9A6
MUKB_ECOLI	RL13_ECOLI	P22523	P0AA10
MUKB_ECOLI	CLPA_ECOLI	P22523	P0ABH9
MUKB_ECOLI	SPOT_ECOLI	P22523	P0AG24
MUKB_ECOLI	RL18_ECOLI	P22523	P0C018
MUKB_ECOLI	RL18_ECOLI	P22523	P0C018
MUKB_ECOLI	EFTU1_ECOLI	P22523	P0CE47
MUKB_ECOLI	MUKB_ECOLI	P22523	P22523
MUKB_ECOLI	MUKF_ECOLI	P22523	P60293
MUKB_ECOLI	RL2_ECOLI	P22523	P60422
MUKB_ECOLI	RL3_ECOLI	P22523	P60438
MUKB_ECOLI	RL22_ECOLI	P22523	P61175
MUKB_ECOLI	YQEF_ECOLI	P22523	Q46939
MUKE_ECOLI	MUKB_ECOLI	P22524	P22523
MUKE_ECOLI	MUKE_ECOLI	P22524	P22524
MUKE_ECOLI	MUKF_ECOLI	P22524	P60293
YCBB_ECOLI	YCJF_ECOLI	P22525	P0A8R7
YCBB_ECOLI	SSRP_ECOLI	P22525	P0A832
RIHC_ECOLI	MURF_ECOLI	P22564	P11880
RIHC_ECOLI	RIHC_ECOLI	P22564	P22564
FLIO_ECOLI	FLIL_ECOLI	P22586	P0ABX8
MURI_ECOLI	EFG_ECOLI	P22634	P0A6M8
MURI_ECOLI	RL11_ECOLI	P22634	P0A7J7
MURI_ECOLI	MURI_ECOLI	P22634	P22634
ISPA_ECOLI	PLSB_ECOLI	P22939	P0A7A7
ISPA_ECOLI	RL7_ECOLI	P22939	P0A7K2
ISPA_ECOLI	RL1_ECOLI	P22939	P0A7L0
ISPA_ECOLI	RL33_ECOLI	P22939	P0A7N9
ISPA_ECOLI	RS10_ECOLI	P22939	P0A7R5
ISPA_ECOLI	RS3_ECOLI	P22939	P0A7V3
ISPA_ECOLI	ISPA_ECOLI	P22939	P22939
ISPA_ECOLI	PURT_ECOLI	P22939	P33221
ISPA_ECOLI	RL3_ECOLI	P22939	P60438
ISPA_ECOLI	FLXA_ECOLI	P22939	P77609
TRMA_ECOLI	RL7_ECOLI	P23003	P0A7K2
TRMA_ECOLI	RL7_ECOLI	P23003	P0A7K2
TRMA_ECOLI	TIG_ECOLI	P23003	P0A850
TRMA_ECOLI	ODP1_ECOLI	P23003	P0AFG8
TRMA_ECOLI	RNE_ECOLI	P23003	P21513
TRMA_ECOLI	TRMA_ECOLI	P23003	P23003
MALY_ECOLI	MALT_ECOLI	P23256	P06993
YIGA_ECOLI	YIGA_ECOLI	P23305	P23305
ARPA_ECOLI	RL28_ECOLI	P23325	P0A7M2
ARPA_ECOLI	NLPD_ECOLI	P23325	P0ADA3
ARPA_ECOLI	YEIT_ECOLI	P23325	P76440
ARPA_ECOLI	YDII_ECOLI	P23325	P77781
KITH_ECOLI	TIG_ECOLI	P23331	P0A850
MUTL_ECOLI	RPOB_ECOLI	P23367	P0A8V2
MUTL_ECOLI	MUTS_ECOLI	P23367	P23909
MUTL_ECOLI	VSR_ECOLI	P23367	P09184
MUTL_ECOLI	EFTU1_ECOLI	P23367	P0CE47
MUTL_ECOLI	MUTL_ECOLI	P23367	P23367
HYFB_ECOLI	MURE_ECOLI	P23482	P22188
FECI_ECOLI	FECR_ECOLI	P23484	P23485
GARL_ECOLI	GARL_ECOLI	P23522	P23522
GLXK2_ECOLI	YBAK_ECOLI	P23524	P0AAR3
PPSA_ECOLI	LEUC_ECOLI	P23538	P0A6A6
PPSA_ECOLI	TALB_ECOLI	P23538	P0A870
PPSA_ECOLI	HEM2_ECOLI	P23538	P0ACB2
PPSA_ECOLI	CPXP_ECOLI	P23538	P0AE85
PPSA_ECOLI	MAK_ECOLI	P23538	P23917
PPSA_ECOLI	LEUD_ECOLI	P23538	P30126
PPSA_ECOLI	PGM_ECOLI	P23538	P36938
SERC_ECOLI	SERC_ECOLI	P23721	P23721
PSS_ECOLI	PNP_ECOLI	P23830	P05055
PSS_ECOLI	RL7_ECOLI	P23830	P0A7K2
PSS_ECOLI	RS3_ECOLI	P23830	P0A7V3
PSS_ECOLI	RS3_ECOLI	P23830	P0A7V3
PSS_ECOLI	RS4_ECOLI	P23830	P0A7V8
PSS_ECOLI	PHOL_ECOLI	P23830	P0A9K3
PSS_ECOLI	RL23_ECOLI	P23830	P0ADZ0
PSS_ECOLI	RL23_ECOLI	P23830	P0ADZ0
PSS_ECOLI	NUSG_ECOLI	P23830	P0AFG0
PSS_ECOLI	NUSG_ECOLI	P23830	P0AFG0
PSS_ECOLI	SPOT_ECOLI	P23830	P0AG24
PSS_ECOLI	RS14_ECOLI	P23830	P0AG59
PSS_ECOLI	RS1_ECOLI	P23830	P0AG67
PSS_ECOLI	RL3_ECOLI	P23830	P60438
PSS_ECOLI	RS21_ECOLI	P23830	P68679
PSS_ECOLI	RS21_ECOLI	P23830	P68679
PSS_ECOLI	YCAO_ECOLI	P23830	P75838
PSS_ECOLI	TOP1_ECOLI	P23830	P06612
PSS_ECOLI	RNPA_ECOLI	P23830	P0A7Y8
PSS_ECOLI	RNPA_ECOLI	P23830	P0A7Y8
PSS_ECOLI	YEEX_ECOLI	P23830	P0A8M6
PSS_ECOLI	YBCJ_ECOLI	P23830	P0AAS7
PSS_ECOLI	PSS_ECOLI	P23830	P23830
PSS_ECOLI	YBJX_ECOLI	P23830	P75829
PSS_ECOLI	YDII_ECOLI	P23830	P77781
PHOP_ECOLI	IF2_ECOLI	P23836	P0A705
PHOP_ECOLI	RS3_ECOLI	P23836	P0A7V3
PHOP_ECOLI	RL5_ECOLI	P23836	P62399
PHOP_ECOLI	GATZ_ECOLI	P23836	P0C8J8
PHOQ_ECOLI	PHOP_ECOLI	P23837	P23836
YICC_ECOLI	SYT_ECOLI	P23839	P0A8M3
YICC_ECOLI	RPOB_ECOLI	P23839	P0A8V2
YICC_ECOLI	RL23_ECOLI	P23839	P0ADZ0
YICC_ECOLI	DNAK_ECOLI	P23839	P0A6Y8
YICC_ECOLI	RS16_ECOLI	P23839	P0A7T3
YICC_ECOLI	DLDH_ECOLI	P23839	P0A9P0
YICC_ECOLI	EFTU1_ECOLI	P23839	P0CE47
YICC_ECOLI	YICC_ECOLI	P23839	P23839
YICC_ECOLI	MDTL_ECOLI	P23839	P31462
YFEA_ECOLI	HYPB_ECOLI	P23842	P0AAN3
YFEA_ECOLI	METN_ECOLI	P23842	P30750
OPPA_ECOLI	YEFI_ECOLI	P23843	P37751
CYSN_ECOLI	CYSN_ECOLI	P23845	P23845
DPPA_ECOLI	MTLD_ECOLI	P23847	P09424
PSPE_ECOLI	GLSA1_ECOLI	P23857	P77454
PRIC_ECOLI	DNAB_ECOLI	P23862	P0ACB0
PRIC_ECOLI	PRIC_ECOLI	P23862	P23862
PPIB_ECOLI	FTSH_ECOLI	P23869	P0AAI3
PPIB_ECOLI	FTSH_ECOLI	P23869	P0AAI3
PPIB_ECOLI	YHJU_ECOLI	P23869	P37659
PPIB_ECOLI	FUCK_ECOLI	P23869	P11553
PPIB_ECOLI	PPIB_ECOLI	P23869	P23869
AES_ECOLI	AGAL_ECOLI	P23872	P06720
AES_ECOLI	AES_ECOLI	P23872	P23872
HIPA_ECOLI	TEHB_ECOLI	P23874	P25397
FMT_ECOLI	CINAL_ECOLI	P23882	P77808
CADC_ECOLI	CADC_ECOLI	P23890	P23890
EMRE_ECOLI	RL7_ECOLI	P23895	P0A7K2
MUTS_ECOLI	MUTH_ECOLI	P23909	P06722
MUTS_ECOLI	MUTS_ECOLI	P23909	P23909
MAK_ECOLI	PFLB_ECOLI	P23917	P09373
MAK_ECOLI	ENO_ECOLI	P23917	P0A6P9
MAK_ECOLI	RL9_ECOLI	P23917	P0A7R1
MAK_ECOLI	RS20_ECOLI	P23917	P0A7U7
MAK_ECOLI	TALB_ECOLI	P23917	P0A870
MAK_ECOLI	SLYD_ECOLI	P23917	P0A9K9
MAK_ECOLI	HNS_ECOLI	P23917	P0ACF8
MAK_ECOLI	RL18_ECOLI	P23917	P0C018
MAK_ECOLI	RL25_ECOLI	P23917	P68919
MAK_ECOLI	CH10_ECOLI	P23917	P0A6F9
MAK_ECOLI	RL29_ECOLI	P23917	P0A7M6
MAK_ECOLI	AHPC_ECOLI	P23917	P0AE08
MAK_ECOLI	ZAPB_ECOLI	P23917	P0AF36
MAK_ECOLI	LDHD_ECOLI	P23917	P52643
MAK_ECOLI	GRCA_ECOLI	P23917	P68066
DCOS_ECOLI	RS20_ECOLI	P24169	P0A7U7
ACRD_ECOLI	CSPD_ECOLI	P24177	P0A968
ACRD_ECOLI	CSPD_ECOLI	P24177	P0A968
ACRD_ECOLI	RIBF_ECOLI	P24177	P0AG40
YFFB_ECOLI	MFD_ECOLI	P24178	P30958
ACRF_ECOLI	EFTU1_ECOLI	P24181	P0CE47
ACCC_ECOLI	HSLU_ECOLI	P24182	P0A6H5
ACCC_ECOLI	DNAK_ECOLI	P24182	P0A6Y8
ACCC_ECOLI	ACCD_ECOLI	P24182	P0A9Q5
ACCC_ECOLI	ACCA_ECOLI	P24182	P0ABD5
ACCC_ECOLI	ACCA_ECOLI	P24182	P0ABD5
ACCC_ECOLI	BCCP_ECOLI	P24182	P0ABD8
ACCC_ECOLI	ACCC_ECOLI	P24182	P24182
ACCC_ECOLI	RIBD_ECOLI	P24182	P25539
ACCC_ECOLI	HOLA_ECOLI	P24182	P28630
ACCC_ECOLI	RAVA_ECOLI	P24182	P31473
FDNG_ECOLI	ODP1_ECOLI	P24183	P0AFG8
FDNG_ECOLI	EFTU1_ECOLI	P24183	P0CE47
FOLD_ECOLI	YAET_ECOLI	P24186	P0A940
FOLD_ECOLI	GLDA_ECOLI	P24186	P0A9S5
FOLD_ECOLI	GABD_ECOLI	P24186	P25526
YCEA_ECOLI	RL7_ECOLI	P24188	P0A7K2
YCEA_ECOLI	DNAK_ECOLI	P24188	P0A6Y8
YCEA_ECOLI	YCEA_ECOLI	P24188	P24188
YCEA_ECOLI	YFJN_ECOLI	P24188	P52129
HYPD_ECOLI	ISCS_ECOLI	P24192	P0A6B7
HYPD_ECOLI	CLPB_ECOLI	P24192	P63284
HYPD_ECOLI	OMPC_ECOLI	P24192	P06996
HYPD_ECOLI	RECA_ECOLI	P24192	P0A7G6
HYPD_ECOLI	MREB_ECOLI	P24192	P0A9X4
HYPD_ECOLI	DPS_ECOLI	P24192	P0ABT2
HYPD_ECOLI	EFTU1_ECOLI	P24192	P0CE47
HYPD_ECOLI	HYPD_ECOLI	P24192	P24192
HYPD_ECOLI	HYPE_ECOLI	P24192	P24193
HYPE_ECOLI	DPS_ECOLI	P24193	P0ABT2
HYPE_ECOLI	HYPE_ECOLI	P24193	P24193
MRR_ECOLI	MRR_ECOLI	P24202	P24202
YJIA_ECOLI	RL7_ECOLI	P24203	P0A7K2
YJIA_ECOLI	SECA_ECOLI	P24203	P10408
MSBB_ECOLI	IBPA_ECOLI	P24205	P0C054
PHEP_ECOLI	NIFU_ECOLI	P24207	P0ACD4
RHSE_ECOLI	RPOB_ECOLI	P24211	P0A8V2
FLID_ECOLI	FLIS_ECOLI	P24216	P26608
ACPS_ECOLI	ACP_ECOLI	P24224	P0A6A8
ACPS_ECOLI	EFTU1_ECOLI	P24224	P0CE47
RECG_ECOLI	RECG_ECOLI	P24230	P24230
RP54_ECOLI	RPOB_ECOLI	P24255	P0A8V2
RP54_ECOLI	DNAK_ECOLI	P24255	P0A6Y8
RP54_ECOLI	RSD_ECOLI	P24255	P0AFX4
RP54_ECOLI	RP54_ECOLI	P24255	P24255
RP54_ECOLI	PTNAB_ECOLI	P24255	P69797
RADA_ECOLI	RADA_ECOLI	P24554	P24554
TEHB_ECOLI	RL28_ECOLI	P25397	P0A7M2
TEHB_ECOLI	SOHB_ECOLI	P25397	P0AG14
TEHB_ECOLI	CSPD_ECOLI	P25397	P0A968
FRMA_ECOLI	FKBX_ECOLI	P25437	P0AEM0
FRMA_ECOLI	FRMA_ECOLI	P25437	P25437
ACON1_ECOLI	RL32_ECOLI	P25516	P0A7N4
ACON1_ECOLI	CISY_ECOLI	P25516	P0ABH7
ACON1_ECOLI	RHO_ECOLI	P25516	P0AG30
ACON1_ECOLI	RS1_ECOLI	P25516	P0AG67
ACON1_ECOLI	GLNE_ECOLI	P25516	P30870
ACON1_ECOLI	EDD_ECOLI	P25516	P0ADF6
ACON1_ECOLI	DSBA_ECOLI	P25516	P0AEG4
ACON1_ECOLI	YHBY_ECOLI	P25516	P0AGK4
MNME_ECOLI	RS6_ECOLI	P25522	P02358
MNME_ECOLI	RL33_ECOLI	P25522	P0A7N9
MNME_ECOLI	RS10_ECOLI	P25522	P0A7R5
MNME_ECOLI	RS2_ECOLI	P25522	P0A7V0
MNME_ECOLI	YIDA_ECOLI	P25522	P0A8Y5
MNME_ECOLI	ODP1_ECOLI	P25522	P0AFG8
MNME_ECOLI	RS14_ECOLI	P25522	P0AG59
MNME_ECOLI	RL22_ECOLI	P25522	P61175
MNME_ECOLI	MNMG_ECOLI	P25522	P0A6U3
MNME_ECOLI	DLDH_ECOLI	P25522	P0A9P0
MNME_ECOLI	SAPF_ECOLI	P25522	P0AAH8
MNME_ECOLI	SAPF_ECOLI	P25522	P0AAH8
MNME_ECOLI	SSB_ECOLI	P25522	P0AGE0
MNME_ECOLI	MNME_ECOLI	P25522	P25522
MNME_ECOLI	YLIL_ECOLI	P25522	P75786
CODA_ECOLI	THIO2_ECOLI	P25524	P0AGG4
GABD_ECOLI	6PGD_ECOLI	P25526	P00350
GABD_ECOLI	TYPH_ECOLI	P25526	P07650
GABD_ECOLI	ACON2_ECOLI	P25526	P36683
GABD_ECOLI	YFCH_ECOLI	P25526	P77775
GABD_ECOLI	ALDA_ECOLI	P25526	P25553
GABD_ECOLI	GCSP_ECOLI	P25526	P33195
GABD_ECOLI	ALDB_ECOLI	P25526	P37685
GABD_ECOLI	YAEH_ECOLI	P25526	P62768
