Entry Name A	Entry Name B	Accession A	Accession B
NUOCD_ECOLI	PCNB_ECOLI	P33599	P0ABF1
NUOCD_ECOLI	DPS_ECOLI	P33599	P0ABT2
NUOCD_ECOLI	EXBB_ECOLI	P33599	P0ABU7
NUOCD_ECOLI	CYSI_ECOLI	P33599	P17846
NUOCD_ECOLI	NUOCD_ECOLI	P33599	P33599
NUOCD_ECOLI	PTGA_ECOLI	P33599	P69783
NUOCD_ECOLI	DCEB_ECOLI	P33599	P69910
NUOG_ECOLI	YACL_ECOLI	P33602	P0A8E5
NUOG_ECOLI	SKP_ECOLI	P33602	P0AEU7
NUOG_ECOLI	PUR4_ECOLI	P33602	P15254
NUOG_ECOLI	NUOF_ECOLI	P33602	P31979
NUOG_ECOLI	YEEJ_ECOLI	P33602	P76347
YDBA_ECOLI	MURG_ECOLI	P33666	P17443
G3P3_ECOLI	SECA_ECOLI	P33898	P10408
YEJE_ECOLI	HDA_ECOLI	P33915	P69931
YEJF_ECOLI	RL3_ECOLI	P33916	P60438
YEJF_ECOLI	YEJF_ECOLI	P33916	P33916
YEJF_ECOLI	YFCB_ECOLI	P33916	P39199
YEJF_ECOLI	OPPD_ECOLI	P33916	P76027
CBPA_ECOLI	DNAK_ECOLI	P36659	P0A6Y8
CBPA_ECOLI	FABZ_ECOLI	P36659	P0A6Q6
ACON2_ECOLI	PTKA_ECOLI	P36683	P69828
YADG_ECOLI	RS6_ECOLI	P36879	P02358
YADG_ECOLI	RL15_ECOLI	P36879	P02413
YADG_ECOLI	ENO_ECOLI	P36879	P0A6P9
YADG_ECOLI	RL1_ECOLI	P36879	P0A7L0
YADG_ECOLI	RS10_ECOLI	P36879	P0A7R5
YADG_ECOLI	RS11_ECOLI	P36879	P0A7R9
YADG_ECOLI	RS12_ECOLI	P36879	P0A7S3
YADG_ECOLI	RS13_ECOLI	P36879	P0A7S9
YADG_ECOLI	RS4_ECOLI	P36879	P0A7V8
YADG_ECOLI	RL23_ECOLI	P36879	P0ADZ0
YADG_ECOLI	RL17_ECOLI	P36879	P0AG44
YADG_ECOLI	RS14_ECOLI	P36879	P0AG59
YADG_ECOLI	RLUB_ECOLI	P36879	P37765
YADG_ECOLI	RL2_ECOLI	P36879	P60422
YADG_ECOLI	RL5_ECOLI	P36879	P62399
YADG_ECOLI	HLDD_ECOLI	P36879	P67910
YADG_ECOLI	RS21_ECOLI	P36879	P68679
YADG_ECOLI	DCEB_ECOLI	P36879	P69910
RLMN_ECOLI	DLDH_ECOLI	P36979	P0A9P0
RLMN_ECOLI	RECA_ECOLI	P36979	P0A7G6
RLMN_ECOLI	MALT_ECOLI	P36979	P06993
RLMN_ECOLI	EFTU1_ECOLI	P36979	P0CE47
RLMN_ECOLI	MREB_ECOLI	P36979	P0A9X4
RLMN_ECOLI	PSTB_ECOLI	P36979	P0AAH0
RLMN_ECOLI	NUOCD_ECOLI	P36979	P33599
CSPB_ECOLI	DLDH_ECOLI	P36995	P0A9P0
CSPB_ECOLI	ODP2_ECOLI	P36995	P06959
CSPB_ECOLI	HFQ_ECOLI	P36995	P0A6X3
CSPB_ECOLI	HFQ_ECOLI	P36995	P0A6X3
HRPB_ECOLI	YCJV_ECOLI	P37024	P77481
PEPB_ECOLI	HTPG_ECOLI	P37095	P0A6Z3
PTKB_ECOLI	CCA_ECOLI	P37188	P06961
PTKB_ECOLI	MREB_ECOLI	P37188	P0A9X4
PTKB_ECOLI	PTKB_ECOLI	P37188	P37188
PTKB_ECOLI	YNBC_ECOLI	P37188	P76092
INTS_ECOLI	ODP2_ECOLI	P37326	P06959
YJJI_ECOLI	DNAK_ECOLI	P37342	P0A6Y8
PSPF_ECOLI	PSPA_ECOLI	P37344	P0AFM6
DHAM_ECOLI	PBPA_ECOLI	P37349	P02918
DHAM_ECOLI	DNAK_ECOLI	P37349	P0A6Y8
DHAM_ECOLI	DHAM_ECOLI	P37349	P37349
DHAM_ECOLI	STFR_ECOLI	P37349	P76072
DHAM_ECOLI	SSUE_ECOLI	P37349	P80644
ATZN_ECOLI	GLNQ_ECOLI	P37617	P10346
YHJD_ECOLI	ACP_ECOLI	P37642	P0A6A8
YEFI_ECOLI	RL10_ECOLI	P37751	P0A7J3
YEFI_ECOLI	RL28_ECOLI	P37751	P0A7M2
YEFI_ECOLI	RS13_ECOLI	P37751	P0A7S9
YEFI_ECOLI	RS16_ECOLI	P37751	P0A7T3
YEFI_ECOLI	RS18_ECOLI	P37751	P0A7T7
YEFI_ECOLI	RS8_ECOLI	P37751	P0A7W7
YEFI_ECOLI	GLYA_ECOLI	P37751	P0A825
YEFI_ECOLI	SMG_ECOLI	P37751	P0A828
YEFI_ECOLI	TIG_ECOLI	P37751	P0A850
YEFI_ECOLI	YEEX_ECOLI	P37751	P0A8M6
YEFI_ECOLI	CSPE_ECOLI	P37751	P0A972
YEFI_ECOLI	CSPG_ECOLI	P37751	P0A978
YEFI_ECOLI	FTNA_ECOLI	P37751	P0A998
YEFI_ECOLI	G3P1_ECOLI	P37751	P0A9B2
YEFI_ECOLI	ADHE_ECOLI	P37751	P0A9Q7
YEFI_ECOLI	YCCJ_ECOLI	P37751	P0AB14
YEFI_ECOLI	DPS_ECOLI	P37751	P0ABT2
YEFI_ECOLI	DBHA_ECOLI	P37751	P0ACF0
YEFI_ECOLI	HNS_ECOLI	P37751	P0ACF8
YEFI_ECOLI	RAIA_ECOLI	P37751	P0AD49
YEFI_ECOLI	YGAM_ECOLI	P37751	P0ADQ7
YEFI_ECOLI	AHPC_ECOLI	P37751	P0AE08
YEFI_ECOLI	ELAB_ECOLI	P37751	P0AEH5
YEFI_ECOLI	FABG_ECOLI	P37751	P0AEK2
YEFI_ECOLI	RS14_ECOLI	P37751	P0AG59
YEFI_ECOLI	RL18_ECOLI	P37751	P0C018
YEFI_ECOLI	USPG_ECOLI	P37751	P39177
YEFI_ECOLI	YQJD_ECOLI	P37751	P64581
YEFI_ECOLI	YJBJ_ECOLI	P37751	P68206
YEFI_ECOLI	KAD_ECOLI	P37751	P69441
YEFI_ECOLI	DCEB_ECOLI	P37751	P69910
RLUB_ECOLI	PLSB_ECOLI	P37765	P0A7A7
RLUB_ECOLI	HFQ_ECOLI	P37765	P0A6X3
RLUB_ECOLI	RNE_ECOLI	P37765	P21513
RLUB_ECOLI	PSS_ECOLI	P37765	P23830
RLUB_ECOLI	YBJX_ECOLI	P37765	P75829
USPF_ECOLI	SECA_ECOLI	P37903	P10408
CYSJ_ECOLI	NUOCD_ECOLI	P38038	P33599
USPG_ECOLI	EFTU1_ECOLI	P39177	P0CE47
USPG_ECOLI	MREB_ECOLI	P39177	P0A9X4
AG43_ECOLI	MDH_ECOLI	P39180	P61889
YJDJ_ECOLI	ATPB_ECOLI	P39274	P0ABB4
YJEH_ECOLI	DHAM_ECOLI	P39277	P37349
YJEK_ECOLI	FLIN_ECOLI	P39280	P15070
YJGI_ECOLI	ACP_ECOLI	P39333	P0A6A8
IDND_ECOLI	DLDH_ECOLI	P39346	P0A9P0
IDND_ECOLI	YECC_ECOLI	P39346	P37774
YJJU_ECOLI	GLPD_ECOLI	P39407	P13035
YJJU_ECOLI	RNE_ECOLI	P39407	P21513
YBAL_ECOLI	RIBB_ECOLI	P39830	P0A7J0
FADH_ECOLI	NARY_ECOLI	P42593	P19318
TDCE_ECOLI	FTSA_ECOLI	P42632	P0ABH0
TDCE_ECOLI	GLNQ_ECOLI	P42632	P10346
HRPA_ECOLI	DLDH_ECOLI	P43329	P0A9P0
HRPA_ECOLI	HFQ_ECOLI	P43329	P0A6X3
HRPA_ECOLI	HFQ_ECOLI	P43329	P0A6X3
LPXH_ECOLI	RS13_ECOLI	P43341	P0A7S9
LPXH_ECOLI	RS19_ECOLI	P43341	P0A7U3
UUP_ECOLI	SYK1_ECOLI	P43672	P0A8N3
UUP_ECOLI	UUP_ECOLI	P43672	P43672
UUP_ECOLI	YDAY_ECOLI	P43672	P76069
UUP_ECOLI	YEIT_ECOLI	P43672	P76440
UUP_ECOLI	YAIP_ECOLI	P43672	Q47536
YHBU_ECOLI	ODP2_ECOLI	P45527	P06959
LUXS_ECOLI	DNAK_ECOLI	P45578	P0A6Y8
YBHC_ECOLI	ZAPB_ECOLI	P46130	P0AF36
YHDP_ECOLI	GLPD_ECOLI	P46474	P13035
MLC_ECOLI	MLC_ECOLI	P50456	P50456
MLC_ECOLI	PTGCB_ECOLI	P50456	P69786
END8_ECOLI	DLDH_ECOLI	P50465	P0A9P0
YFJV_ECOLI	FTSE_ECOLI	P52137	P0A9R7
YFJV_ECOLI	FTSE_ECOLI	P52137	P0A9R7
FLII_ECOLI	FLIG_ECOLI	P52612	P0ABZ1
FLII_ECOLI	FLIN_ECOLI	P52612	P15070
FLIJ_ECOLI	MALT_ECOLI	P52613	P06993
RL2_ECOLI	PLSB_ECOLI	P60422	P0A7A7
RL2_ECOLI	DNAA_ECOLI	P60422	P03004
RL2_ECOLI	FABZ_ECOLI	P60422	P0A6Q6
RL2_ECOLI	HFQ_ECOLI	P60422	P0A6X3
RL2_ECOLI	YBGC_ECOLI	P60422	P0A8Z3
RL2_ECOLI	YJJK_ECOLI	P60422	P0A9W3
RL2_ECOLI	FTSE_ECOLI	P60422	P0A9R7
RL2_ECOLI	HTPG_ECOLI	P60422	P0A6Z3
RL2_ECOLI	HFQ_ECOLI	P60422	P0A6X3
RL2_ECOLI	NIKE_ECOLI	P60422	P33594
RL2_ECOLI	YEFI_ECOLI	P60422	P37751
RL3_ECOLI	DNAA_ECOLI	P60438	P03004
RL3_ECOLI	YBGC_ECOLI	P60438	P0A8Z3
RL3_ECOLI	MREB_ECOLI	P60438	P0A9X4
RL3_ECOLI	RNE_ECOLI	P60438	P21513
RL3_ECOLI	FABZ_ECOLI	P60438	P0A6Q6
RL3_ECOLI	HFQ_ECOLI	P60438	P0A6X3
RL3_ECOLI	MNME_ECOLI	P60438	P25522
RL24_ECOLI	DNAA_ECOLI	P60624	P03004
RL24_ECOLI	LEPA_ECOLI	P60624	P60785
RL24_ECOLI	HFQ_ECOLI	P60624	P0A6X3
RL24_ECOLI	MURG_ECOLI	P60624	P17443
RL24_ECOLI	RNE_ECOLI	P60624	P21513
RL24_ECOLI	RNE_ECOLI	P60624	P21513
RL24_ECOLI	YADG_ECOLI	P60624	P36879
RL4_ECOLI	PLSB_ECOLI	P60723	P0A7A7
RL4_ECOLI	DNAA_ECOLI	P60723	P03004
RL4_ECOLI	SRP54_ECOLI	P60723	P0AGD7
RL4_ECOLI	LEPA_ECOLI	P60723	P60785
RL4_ECOLI	EFTU1_ECOLI	P60723	P0CE47
RL4_ECOLI	HFQ_ECOLI	P60723	P0A6X3
RL4_ECOLI	YJJK_ECOLI	P60723	P0A9W3
RL4_ECOLI	ZNUC_ECOLI	P60723	P0A9X1
RL4_ECOLI	RNE_ECOLI	P60723	P21513
RL4_ECOLI	RNE_ECOLI	P60723	P21513
RL4_ECOLI	FABZ_ECOLI	P60723	P0A6Q6
RL4_ECOLI	HFQ_ECOLI	P60723	P0A6X3
RL4_ECOLI	MNME_ECOLI	P60723	P25522
RL4_ECOLI	YADG_ECOLI	P60723	P36879
RL4_ECOLI	YBJX_ECOLI	P60723	P75829
RL4_ECOLI	YBJX_ECOLI	P60723	P75829
LEPA_ECOLI	RS2_ECOLI	P60785	P0A7V0
LEPA_ECOLI	RS6_ECOLI	P60785	P02358
LEPA_ECOLI	RS7_ECOLI	P60785	P02359
LEPA_ECOLI	LEPA_ECOLI	P60785	P60785
LEPA_ECOLI	PSUG_ECOLI	P60785	P33025
LEPA_ECOLI	PSUG_ECOLI	P60785	P33025
LEPA_ECOLI	LEPA_ECOLI	P60785	P60785
LEPA_ECOLI	MACA_ECOLI	P60785	P75830
LEPA_ECOLI	YCIU_ECOLI	P60785	P0A8L7
LEPA_ECOLI	PUUP_ECOLI	P60785	P76037
LEPA_ECOLI	PUUP_ECOLI	P60785	P76037
LEPA_ECOLI	ZNTB_ECOLI	P60785	P64423
UPPP_ECOLI	LPXB_ECOLI	P60932	P10441
RL22_ECOLI	PLSB_ECOLI	P61175	P0A7A7
RL22_ECOLI	ACP_ECOLI	P61175	P0A6A8
RL22_ECOLI	DNAA_ECOLI	P61175	P03004
RL22_ECOLI	LEPA_ECOLI	P61175	P60785
RL22_ECOLI	PTNAB_ECOLI	P61175	P69797
RL22_ECOLI	SECA_ECOLI	P61175	P10408
RL22_ECOLI	PARC_ECOLI	P61175	P0AFI2
RL22_ECOLI	RNE_ECOLI	P61175	P21513
RL22_ECOLI	FABZ_ECOLI	P61175	P0A6Q6
RL22_ECOLI	ZNUC_ECOLI	P61175	P0A9X1
RL22_ECOLI	YBJX_ECOLI	P61175	P75829
LOLB_ECOLI	SECB_ECOLI	P61320	P0AG86
CAN_ECOLI	EFTU1_ECOLI	P61517	P0CE47
CAN_ECOLI	EFTU1_ECOLI	P61517	P0CE47
RISB_ECOLI	EFTU1_ECOLI	P61714	P0CE47
MDH_ECOLI	PBPA_ECOLI	P61889	P02918
MDH_ECOLI	P5CR_ECOLI	P61889	P0A9L8
MDH_ECOLI	MNME_ECOLI	P61889	P25522
MDH_ECOLI	MNME_ECOLI	P61889	P25522
MDH_ECOLI	YHJG_ECOLI	P61889	P37645
RL5_ECOLI	FTSZ_ECOLI	P62399	P0A9A6
RL5_ECOLI	FABZ_ECOLI	P62399	P0A6Q6
RL5_ECOLI	MREB_ECOLI	P62399	P0A9X4
RL5_ECOLI	MREB_ECOLI	P62399	P0A9X4
RL5_ECOLI	YEFI_ECOLI	P62399	P37751
RL5_ECOLI	YBJX_ECOLI	P62399	P75829
GADC_ECOLI	YEFI_ECOLI	P63235	P37751
CLPB_ECOLI	EFTU1_ECOLI	P63284	P0CE47
CLPB_ECOLI	YEFI_ECOLI	P63284	P37751
MLAF_ECOLI	RL7_ECOLI	P63386	P0A7K2
MLAF_ECOLI	DNAK_ECOLI	P63386	P0A6Y8
MLAF_ECOLI	CH60_ECOLI	P63386	P0A6F5
MLAF_ECOLI	EFTU1_ECOLI	P63386	P0CE47
MLAF_ECOLI	MBHM_ECOLI	P63386	P0ACE0
MLAF_ECOLI	MLAF_ECOLI	P63386	P63386
MLAF_ECOLI	MLAB_ECOLI	P63386	P64602
YHES_ECOLI	ODO1_ECOLI	P63389	P0AFG3
YHES_ECOLI	YHES_ECOLI	P63389	P63389
ZNTB_ECOLI	LEPA_ECOLI	P64423	P60785
YDIH_ECOLI	MREB_ECOLI	P64476	P0A9X4
YEBY_ECOLI	ACP_ECOLI	P64506	P0A6A8
YODC_ECOLI	MIND_ECOLI	P64517	P0AEZ3
MLAB_ECOLI	YOHF_ECOLI	P64602	P33368
RSMI_ECOLI	ODP2_ECOLI	P67087	P06959
HLDD_ECOLI	DHNA_ECOLI	P67910	P00393
HLDD_ECOLI	DNAK_ECOLI	P67910	P0A6Y8
HLDD_ECOLI	NARG_ECOLI	P67910	P09152
HLDD_ECOLI	NARG_ECOLI	P67910	P09152
HLDD_ECOLI	GLPC_ECOLI	P67910	P0A996
HLDD_ECOLI	UBIH_ECOLI	P67910	P25534
HLDD_ECOLI	YBJX_ECOLI	P67910	P75829
GRCA_ECOLI	PUTA_ECOLI	P68066	P09546
GRCA_ECOLI	YEFI_ECOLI	P68066	P37751
MALK_ECOLI	MALK_ECOLI	P68187	P68187
MALK_ECOLI	MALF_ECOLI	P68187	P02916
MALK_ECOLI	FTSZ_ECOLI	P68187	P0A9A6
MALK_ECOLI	MALG_ECOLI	P68187	P68183
MALK_ECOLI	IBPA_ECOLI	P68187	P0C054
MALK_ECOLI	IBPB_ECOLI	P68187	P0C058
RS21_ECOLI	RNE_ECOLI	P68679	P21513
ATPL_ECOLI	ATPD_ECOLI	P68699	P0ABA4
NFI_ECOLI	DLDH_ECOLI	P68739	P0A9P0
NFI_ECOLI	ODP2_ECOLI	P68739	P06959
RL25_ECOLI	YEFI_ECOLI	P68919	P37751
DHSC_ECOLI	DHSB_ECOLI	P69054	P07014
RCSB_ECOLI	EFTU1_ECOLI	P69407	P0CE47
PGAD_ECOLI	MNME_ECOLI	P69432	P25522
PGAD_ECOLI	MNME_ECOLI	P69432	P25522
CUTA_ECOLI	FTSA_ECOLI	P69488	P0ABH0
MBHS_ECOLI	EFTU1_ECOLI	P69739	P0CE47
MBHS_ECOLI	SECA_ECOLI	P69739	P10408
PTGA_ECOLI	LACY_ECOLI	P69783	P02920
PTGA_ECOLI	PTGA_ECOLI	P69783	P69783
PTGA_ECOLI	GLPK_ECOLI	P69783	P0A6F3
PTGA_ECOLI	CYSI_ECOLI	P69783	P17846
PTGCB_ECOLI	PTGA_ECOLI	P69786	P69783
PTGCB_ECOLI	MLC_ECOLI	P69786	P50456
PTQA_ECOLI	PTQA_ECOLI	P69791	P69791
PTNAB_ECOLI	RL28_ECOLI	P69797	P0A7M2
PTNAB_ECOLI	PTNAB_ECOLI	P69797	P69797
PTNAB_ECOLI	RL28_ECOLI	P69797	P0A7M2
PTNAB_ECOLI	RPOS_ECOLI	P69797	P13445
PTNAB_ECOLI	RP54_ECOLI	P69797	P24255
PTFAH_ECOLI	RIBD_ECOLI	P69811	P25539
PTFAH_ECOLI	RIBD_ECOLI	P69811	P25539
PTKA_ECOLI	ARGT_ECOLI	P69828	P09551
PTKA_ECOLI	TIG_ECOLI	P69828	P0A850
PTKA_ECOLI	PYRH_ECOLI	P69828	P0A7E9
PTKA_ECOLI	ALDB_ECOLI	P69828	P37685
PTSN_ECOLI	CLPB_ECOLI	P69829	P63284
DMSD_ECOLI	DMSD_ECOLI	P69853	P69853
DMSD_ECOLI	YNFF_ECOLI	P69853	P77783
DCEB_ECOLI	YADG_ECOLI	P69910	P36879
CSRA_ECOLI	HFQ_ECOLI	P69913	P0A6X3
RIR2_ECOLI	EFTU1_ECOLI	P69924	P0CE47
RIR2_ECOLI	MREB_ECOLI	P69924	P0A9X4
HDA_ECOLI	MURA_ECOLI	P69931	P0A749
HDA_ECOLI	RECA_ECOLI	P69931	P0A7G6
HDA_ECOLI	RL7_ECOLI	P69931	P0A7K2
HDA_ECOLI	RL33_ECOLI	P69931	P0A7N9
HDA_ECOLI	RS10_ECOLI	P69931	P0A7R5
HDA_ECOLI	RS2_ECOLI	P69931	P0A7V0
HDA_ECOLI	RHO_ECOLI	P69931	P0AG30
HDA_ECOLI	NFRA_ECOLI	P69931	P31600
HDA_ECOLI	YEJE_ECOLI	P69931	P33915
HDA_ECOLI	HDA_ECOLI	P69931	P69931
HDA_ECOLI	YAIP_ECOLI	P69931	Q47536
WCAC_ECOLI	METN_ECOLI	P71237	P30750
YAIX_ECOLI	SECB_ECOLI	P75697	P0AG86
YBIU_ECOLI	SECA_ECOLI	P75791	P10408
YBJX_ECOLI	RPOC_ECOLI	P75829	P0A8T7
YBJX_ECOLI	DBHA_ECOLI	P75829	P0ACF0
YBJX_ECOLI	RS2_ECOLI	P75829	P0A7V0
YBJX_ECOLI	RS5_ECOLI	P75829	P0A7W1
YBJX_ECOLI	RS6_ECOLI	P75829	P02358
YBJX_ECOLI	RS13_ECOLI	P75829	P0A7S9
YBJX_ECOLI	RS19_ECOLI	P75829	P0A7U3
YBJX_ECOLI	RS20_ECOLI	P75829	P0A7U7
YBJX_ECOLI	RL3_ECOLI	P75829	P60438
YBJX_ECOLI	RL2_ECOLI	P75829	P60422
YBJX_ECOLI	RL5_ECOLI	P75829	P62399
YBJX_ECOLI	RL9_ECOLI	P75829	P0A7R1
YBJX_ECOLI	RL19_ECOLI	P75829	P0A7K6
YBJX_ECOLI	RL20_ECOLI	P75829	P0A7L3
YBJX_ECOLI	RL21_ECOLI	P75829	P0AG48
YBJX_ECOLI	RL24_ECOLI	P75829	P60624
YBJX_ECOLI	RL29_ECOLI	P75829	P0A7M6
YBJX_ECOLI	DNAJ_ECOLI	P75829	P08622
YBJX_ECOLI	EFTU1_ECOLI	P75829	P0CE47
YBJX_ECOLI	RL10_ECOLI	P75829	P0A7J3
YBJX_ECOLI	RL1_ECOLI	P75829	P0A7L0
YBJX_ECOLI	RL20_ECOLI	P75829	P0A7L3
YBJX_ECOLI	RL28_ECOLI	P75829	P0A7M2
YBJX_ECOLI	RL29_ECOLI	P75829	P0A7M6
YBJX_ECOLI	CSPC_ECOLI	P75829	P0A9Y6
YBJX_ECOLI	RL13_ECOLI	P75829	P0AA10
YBJX_ECOLI	DBHA_ECOLI	P75829	P0ACF0
YBJX_ECOLI	RL17_ECOLI	P75829	P0AG44
YBJX_ECOLI	RS1_ECOLI	P75829	P0AG67
YBJX_ECOLI	YFIF_ECOLI	P75829	P0AGJ5
YBJX_ECOLI	RL2_ECOLI	P75829	P60422
YBJX_ECOLI	RL24_ECOLI	P75829	P60624
YBJX_ECOLI	HLDD_ECOLI	P75829	P67910
YBJX_ECOLI	YBJX_ECOLI	P75829	P75829
MACA_ECOLI	LEPA_ECOLI	P75830	P60785
YCAO_ECOLI	SECA_ECOLI	P75838	P10408
YCAO_ECOLI	ALSA_ECOLI	P75838	P32721
YCBW_ECOLI	HTPG_ECOLI	P75862	P0A6Z3
YCBW_ECOLI	HTPG_ECOLI	P75862	P0A6Z3
YCBX_ECOLI	NUOCD_ECOLI	P75863	P33599
YCBX_ECOLI	PTGA_ECOLI	P75863	P69783
RLML_ECOLI	HFQ_ECOLI	P75864	P0A6X3
RLML_ECOLI	RNE_ECOLI	P75864	P21513
RLML_ECOLI	PSS_ECOLI	P75864	P23830
RLML_ECOLI	HFQ_ECOLI	P75864	P0A6X3
PGAB_ECOLI	NARG_ECOLI	P75906	P09152
FLGJ_ECOLI	FLIM_ECOLI	P75942	P06974
FLGJ_ECOLI	RPOE_ECOLI	P75942	P0AGB6
YCFS_ECOLI	PSTB_ECOLI	P75954	P0AAH0
LOLD_ECOLI	CH60_ECOLI	P75957	P0A6F5
LOLD_ECOLI	CH10_ECOLI	P75957	P0A6F9
LOLD_ECOLI	EFTU1_ECOLI	P75957	P0CE47
YMFD_ECOLI	MLAB_ECOLI	P75967	P64602
YCGE_ECOLI	DLDH_ECOLI	P75989	P0A9P0
YCGF_ECOLI	DLDH_ECOLI	P75990	P0A9P0
YCGR_ECOLI	CH60_ECOLI	P76010	P0A6F5
DHAK_ECOLI	YEFI_ECOLI	P76015	P37751
PAAX_ECOLI	DLDH_ECOLI	P76086	P0A9P0
PAAX_ECOLI	ODP2_ECOLI	P76086	P06959
YNBD_ECOLI	ATPG_ECOLI	P76093	P0ABA6
YDCZ_ECOLI	FRDA_ECOLI	P76111	P00363
YNFB_ECOLI	DLDH_ECOLI	P76170	P0A9P0
YNHG_ECOLI	DNAA_ECOLI	P76193	P03004
SUFE_ECOLI	SUFE_ECOLI	P76194	P76194
YOAA_ECOLI	EFTU1_ECOLI	P76257	P0CE47
KDGR_ECOLI	PTNAB_ECOLI	P76268	P69797
YEBR_ECOLI	PTNAB_ECOLI	P76270	P69797
FLHB_ECOLI	FLIG_ECOLI	P76299	P0ABZ1
YEEJ_ECOLI	NUOE_ECOLI	P76347	P0AFD1
YEIT_ECOLI	SECA_ECOLI	P76440	P10408
FADI_ECOLI	DLDH_ECOLI	P76503	P0A9P0
FADI_ECOLI	PTFX1_ECOLI	P76503	P77439
MAO2_ECOLI	DHAM_ECOLI	P76558	P37349
YPHH_ECOLI	MURG_ECOLI	P76586	P17443
YFIQ_ECOLI	RNE_ECOLI	P76594	P21513
HLDE_ECOLI	YEFI_ECOLI	P76658	P37751
ZIPA_ECOLI	FTSZ_ECOLI	P77173	P0A9A6
YDFJ_ECOLI	DNAK_ECOLI	P77228	P0A6Y8
DDPD_ECOLI	HLDD_ECOLI	P77268	P67910
DDPD_ECOLI	ALSK_ECOLI	P77268	P32718
YBBL_ECOLI	CH60_ECOLI	P77279	P0A6F5
YBBL_ECOLI	YBBL_ECOLI	P77279	P77279
GTRB_ECOLI	ATPE_ECOLI	P77293	P0A6E6
GTRB_ECOLI	RNE_ECOLI	P77293	P21513
YDAM_ECOLI	ODP2_ECOLI	P77302	P06959
YDAM_ECOLI	EFTU1_ECOLI	P77302	P0CE47
HYFG_ECOLI	HTPG_ECOLI	P77329	P0A6Z3
KEFA_ECOLI	SECA_ECOLI	P77338	P10408
YBBN_ECOLI	YJJK_ECOLI	P77395	P0A9W3
YBBN_ECOLI	YJJK_ECOLI	P77395	P0A9W3
FADJ_ECOLI	DLDH_ECOLI	P77399	P0A9P0
FADJ_ECOLI	AMPN_ECOLI	P77399	P04825
FADJ_ECOLI	PTFX1_ECOLI	P77399	P77439
PTFX1_ECOLI	ODP1_ECOLI	P77439	P0AFG8
PTFX1_ECOLI	ENGA_ECOLI	P77439	P0A6P5
PTFX1_ECOLI	RS3_ECOLI	P77439	P0A7V3
PTFX1_ECOLI	PTFX1_ECOLI	P77439	P77439
SUFS_ECOLI	SUFE_ECOLI	P77444	P76194
SUFS_ECOLI	SUFS_ECOLI	P77444	P77444
YQAB_ECOLI	DNAK_ECOLI	P77475	P0A6Y8
DXS_ECOLI	RECA_ECOLI	P77488	P0A7G6
DXS_ECOLI	PSTB_ECOLI	P77488	P0AAH0
DXS_ECOLI	EFTU1_ECOLI	P77488	P0CE47
DXS_ECOLI	RECA_ECOLI	P77488	P0A7G6
DXS_ECOLI	PSTB_ECOLI	P77488	P0AAH0
SUFC_ECOLI	RL1_ECOLI	P77499	P0A7L0
SUFC_ECOLI	IF3_ECOLI	P77499	P0A707
SUFC_ECOLI	DEAD_ECOLI	P77499	P0A9P6
SUFC_ECOLI	YFIF_ECOLI	P77499	P0AGJ5
SUFC_ECOLI	DEAD_ECOLI	P77499	P0A9P6
SUFC_ECOLI	YFIF_ECOLI	P77499	P0AGJ5
SUFC_ECOLI	GMHB_ECOLI	P77499	P63228
SUFC_ECOLI	SUFC_ECOLI	P77499	P77499
SUFC_ECOLI	SUFB_ECOLI	P77499	P77522
SUFC_ECOLI	SUFD_ECOLI	P77499	P77689
YPHE_ECOLI	DEAD_ECOLI	P77509	P0A9P6
YPHE_ECOLI	TLDD_ECOLI	P77509	P0AGG8
SUFB_ECOLI	SUFB_ECOLI	P77522	P77522
RNFC_ECOLI	RPOB_ECOLI	P77611	P0A8V2
YFBT_ECOLI	YTFR_ECOLI	P77625	Q6BEX0
YNAA_ECOLI	FTSE_ECOLI	P77658	P0A9R7
SUFD_ECOLI	SUFB_ECOLI	P77689	P77522
SUFD_ECOLI	SUFD_ECOLI	P77689	P77689
YBAY_ECOLI	ATPB_ECOLI	P77717	P0ABB4
YDJF_ECOLI	DLDH_ECOLI	P77721	P0A9P0
YDCR_ECOLI	DNAK_ECOLI	P77730	P0A6Y8
OPPF_ECOLI	YAER_ECOLI	P77737	P52096
QUEC_ECOLI	EFTU1_ECOLI	P77756	P0CE47
YDII_ECOLI	RNE_ECOLI	P77781	P21513
CINAL_ECOLI	ENTF_ECOLI	P77808	P11454
YGEV_ECOLI	DLDH_ECOLI	Q46802	P0A9P0
YGHU_ECOLI	YOAA_ECOLI	Q46845	P76257
YGCP_ECOLI	DNAK_ECOLI	Q46906	P0A6Y8
YQEF_ECOLI	ACP_ECOLI	Q46939	P0A6A8
YAIP_ECOLI	HDA_ECOLI	Q47536	P69931
